sepal.width	variety
6.3	Setosa
6.9	Versicolor
6.7	Setosa
3.1	Setosa
3.2	Virginica
6.8	Virginica
7.3	Setosa
7.0	Virginica
6.9	Setosa
6.4	Versicolor
5.4	Virginica
4.0	Setosa
5.2	Setosa
5.9	Versicolor
3.9	Setosa
3.0	Versicolor
5.0	Virginica
6.7	Versicolor
5.4	Versicolor
4.6	Setosa
5.0	Setosa
5.2	Virginica
5.2	Setosa
6.0	Versicolor
4.0	Virginica
3.9	Versicolor
3.3	Virginica
4.2	Virginica
3.7	Setosa
7.1	Versicolor
3.0	Setosa
2.9	Setosa
2.9	Versicolor
5.4	Setosa
7.3	Virginica
5.1	Setosa
4.5	Versicolor
3.8	Versicolor
7.7	Versicolor
7.5	Versicolor
5.5	Virginica
5.9	Versicolor
6.7	Setosa
3.6	Virginica
7.6	Virginica
7.9	Setosa
5.5	Virginica
3.3	Versicolor
4.8	Versicolor
5.9	Setosa
7.9	Setosa
5.7	Versicolor
6.5	Setosa
7.9	Virginica
3.7	Versicolor
3.0	Versicolor
5.5	Setosa
4.5	Versicolor
7.8	Setosa
4.8	Virginica
8.2	Setosa
4.3	Versicolor
5.5	Setosa
6.2	Virginica
3.3	Setosa
6.5	Versicolor
8.3	Virginica
6.8	Versicolor
7.3	Virginica
3.7	Versicolor
7.0	Versicolor
6.5	Versicolor
6.2	Versicolor
5.0	Setosa
3.7	Virginica
6.4	Versicolor
2.9	Versicolor
5.1	Setosa
7.4	Setosa
4.0	Versicolor
7.4	Setosa
5.1	Versicolor
6.6	Versicolor
7.0	Virginica
7.7	Virginica
8.1	Setosa
8.6	Setosa
5.7	Virginica
6.7	Virginica
7.9	Setosa
7.3	Virginica
6.0	Virginica
7.5	Virginica
4.6	Virginica
6.9	Setosa
3.6	Virginica
6.3	Virginica
5.6	Versicolor
3.3	Setosa
3.0	Virginica
3.5	Setosa
6.1	Virginica
7.0	Virginica
6.5	Setosa
6.3	Virginica
