petal.width	variety
5.8	Versicolor
0.8	Setosa
2.7	Setosa
0.8	Setosa
1.2	Setosa
4.2	Versicolor
4.7	Virginica
1.4	Versicolor
1.8	Virginica
5.3	Virginica
3.9	Virginica
6.1	Virginica
5.6	Versicolor
3.3	Virginica
4.2	Versicolor
5.8	Virginica
2.7	Setosa
3.1	Virginica
4.2	Versicolor
5.5	Versicolor
3.2	Setosa
4.2	Setosa
5.6	Virginica
4.4	Virginica
4.0	Virginica
3.0	Versicolor
2.2	Setosa
3.3	Setosa
2.5	Versicolor
0.7	Setosa
2.9	Versicolor
1.2	Versicolor
2.0	Versicolor
1.5	Versicolor
3.0	Virginica
2.5	Versicolor
0.4	Setosa
2.6	Virginica
3.4	Setosa
3.4	Versicolor
6.3	Virginica
1.3	Versicolor
0.2	Setosa
5.5	Versicolor
0.8	Setosa
3.0	Versicolor
5.3	Virginica
0.2	Setosa
4.3	Virginica
0.2	Setosa
2.7	Virginica
4.4	Setosa
0.2	Setosa
6.0	Virginica
0.2	Setosa
4.8	Versicolor
3.5	Virginica
1.1	Setosa
1.1	Setosa
0.7	Setosa
2.5	Virginica
3.3	Virginica
1.8	Versicolor
0.2	Setosa
4.7	Setosa
2.2	Setosa
6.8	Virginica
6.0	Virginica
4.4	Versicolor
1.1	Versicolor
2.5	Versicolor
2.5	Versicolor
2.9	Virginica
3.9	Setosa
0.7	Setosa
3.4	Virginica
3.3	Versicolor
4.3	Setosa
3.1	Virginica
2.5	Versicolor
2.3	Versicolor
3.7	Setosa
2.7	Setosa
5.0	Versicolor
3.9	Setosa
5.8	Versicolor
4.7	Versicolor
1.8	Setosa
4.6	Versicolor
2.7	Setosa
1.9	Setosa
4.8	Virginica
3.0	Versicolor
3.4	Virginica
2.9	Virginica
1.0	Setosa
4.2	Setosa
4.7	Virginica
3.4	Setosa
1.3	Versicolor
3.6	Versicolor
4.6	Setosa
4.2	Setosa
4.0	Virginica
4.4	Virginica
