sepal.length	sepal.width	variety
9.7	7.4	Versicolor
8.9	5.0	Setosa
9.9	5.7	Virginica
10.0	5.2	Virginica
10.8	3.7	Virginica
6.0	4.6	Setosa
8.5	5.8	Versicolor
9.4	7.6	Setosa
8.2	5.8	Versicolor
9.4	4.9	Versicolor
6.3	4.0	Versicolor
8.8	4.5	Setosa
7.0	3.9	Versicolor
8.4	3.4	Setosa
5.6	5.0	Versicolor
8.4	5.2	Versicolor
4.9	5.6	Setosa
9.2	5.0	Virginica
6.6	4.1	Setosa
5.4	2.4	Versicolor
6.0	6.2	Setosa
9.0	7.3	Setosa
10.0	6.5	Virginica
6.9	5.3	Virginica
8.6	7.5	Setosa
6.7	6.6	Versicolor
11.2	4.6	Virginica
5.3	5.7	Setosa
7.0	5.3	Setosa
6.4	6.0	Virginica
8.6	3.5	Virginica
8.7	6.5	Versicolor
6.3	5.8	Versicolor
6.2	5.5	Virginica
10.5	3.0	Virginica
6.7	3.2	Versicolor
7.1	4.4	Setosa
7.1	5.7	Versicolor
9.0	7.0	Virginica
9.6	3.5	Versicolor
8.4	3.3	Virginica
7.1	8.2	Setosa
7.0	4.3	Versicolor
8.6	7.5	Virginica
10.7	4.5	Virginica
7.8	6.5	Virginica
11.2	4.5	Virginica
6.7	5.4	Virginica
11.3	3.9	Virginica
7.4	3.0	Versicolor
9.6	4.3	Versicolor
9.0	6.0	Versicolor
7.5	3.2	Versicolor
9.5	5.9	Versicolor
7.1	7.5	Virginica
5.8	3.7	Versicolor
6.7	7.1	Versicolor
10.9	7.6	Virginica
7.4	7.7	Virginica
7.7	5.9	Setosa
7.4	6.1	Setosa
8.6	6.1	Setosa
11.4	6.8	Virginica
5.3	5.4	Setosa
7.4	4.9	Setosa
6.1	6.3	Setosa
10.5	4.5	Virginica
8.1	6.5	Versicolor
8.4	4.1	Versicolor
10.2	3.8	Versicolor
8.0	7.0	Setosa
6.1	4.0	Versicolor
9.0	6.9	Versicolor
9.8	4.8	Virginica
5.8	3.5	Setosa
9.0	5.4	Versicolor
10.8	7.0	Virginica
7.9	7.9	Setosa
9.3	5.7	Virginica
7.1	4.0	Setosa
11.2	5.1	Virginica
9.3	6.9	Virginica
8.6	4.3	Setosa
7.5	3.8	Versicolor
8.0	7.9	Setosa
7.2	7.1	Virginica
9.7	7.4	Versicolor
8.7	7.3	Virginica
8.9	3.7	Setosa
7.2	7.2	Versicolor
8.7	3.5	Versicolor
6.6	6.5	Versicolor
8.2	6.6	Setosa
7.4	4.5	Versicolor
5.8	4.4	Setosa
6.7	5.3	Virginica
8.9	7.4	Setosa
6.0	5.0	Setosa
6.5	4.6	Versicolor
8.3	6.7	Virginica
6.7	6.3	Virginica
8.3	3.9	Virginica
10.2	4.3	Virginica
9.6	4.6	Virginica
8.3	6.3	Virginica
