sepal.length	variety
10.7	Virginica
6.9	Setosa
10.4	Versicolor
6.9	Versicolor
9.5	Versicolor
5.3	Setosa
9.1	Versicolor
8.3	Setosa
8.5	Versicolor
7.0	Virginica
9.6	Setosa
6.4	Versicolor
10.7	Virginica
11.0	Virginica
9.1	Setosa
6.8	Virginica
7.1	Setosa
10.2	Virginica
7.0	Versicolor
6.3	Virginica
6.0	Setosa
5.7	Setosa
7.4	Setosa
6.5	Setosa
7.5	Versicolor
10.2	Versicolor
6.0	Versicolor
5.9	Versicolor
8.6	Versicolor
9.0	Virginica
11.3	Virginica
7.2	Setosa
10.8	Virginica
6.4	Virginica
9.4	Setosa
7.1	Versicolor
9.3	Virginica
7.1	Versicolor
8.4	Versicolor
9.6	Versicolor
4.4	Setosa
6.2	Versicolor
7.9	Virginica
6.2	Versicolor
6.2	Setosa
8.6	Setosa
8.5	Setosa
8.5	Versicolor
11.0	Versicolor
7.6	Setosa
8.8	Virginica
7.6	Setosa
9.2	Virginica
5.2	Setosa
6.8	Setosa
8.7	Versicolor
8.5	Setosa
7.5	Versicolor
9.6	Versicolor
7.3	Versicolor
6.6	Virginica
7.8	Versicolor
9.3	Virginica
9.8	Setosa
9.2	Virginica
7.3	Setosa
7.7	Virginica
9.1	Virginica
5.8	Versicolor
10.2	Versicolor
8.0	Setosa
9.2	Setosa
10.4	Versicolor
7.8	Setosa
7.1	Virginica
10.0	Virginica
9.8	Virginica
8.8	Setosa
8.5	Setosa
8.2	Versicolor
7.6	Setosa
6.7	Setosa
7.7	Versicolor
5.5	Versicolor
8.3	Virginica
7.7	Virginica
10.3	Versicolor
10.4	Virginica
8.4	Setosa
5.0	Setosa
5.7	Versicolor
8.6	Versicolor
6.3	Versicolor
9.0	Versicolor
10.7	Virginica
7.2	Versicolor
8.4	Virginica
5.3	Setosa
9.4	Setosa
10.9	Virginica
7.5	Setosa
8.7	Virginica
5.1	Setosa
10.2	Virginica
8.1	Setosa
