sepal.length	sepal.width	petal.length	variety
8.5	6.3	6.5	Versicolor
7.5	6.1	4.4	Versicolor
9.6	5.8	5.2	Versicolor
12.2	7.5	7.6	Virginica
8.1	6.2	3.0	Setosa
8.1	3.0	6.9	Versicolor
9.6	7.9	2.0	Setosa
8.6	3.0	9.1	Virginica
9.1	4.2	3.9	Setosa
8.4	5.2	2.0	Setosa
8.2	5.5	6.0	Virginica
7.0	4.7	4.7	Versicolor
10.3	3.7	7.9	Virginica
8.3	2.6	4.5	Versicolor
8.3	5.2	4.5	Setosa
5.2	4.2	3.3	Setosa
5.0	3.5	5.3	Setosa
7.2	4.1	8.4	Versicolor
7.1	7.0	8.1	Versicolor
6.9	4.2	6.2	Virginica
12.2	6.3	8.7	Virginica
9.9	4.8	8.1	Virginica
8.5	4.5	9.3	Virginica
7.7	7.7	2.1	Setosa
10.8	3.0	8.4	Versicolor
6.6	6.8	3.5	Setosa
6.7	3.7	3.9	Versicolor
8.1	5.8	6.4	Setosa
5.1	4.9	5.4	Setosa
8.3	3.8	10.5	Virginica
6.2	4.0	6.7	Versicolor
5.1	7.6	5.5	Setosa
5.7	5.8	6.5	Versicolor
10.7	3.6	9.6	Virginica
8.4	6.0	2.3	Setosa
5.5	4.0	2.1	Setosa
8.1	6.5	7.1	Versicolor
9.3	5.3	7.4	Versicolor
6.0	2.5	5.0	Versicolor
4.8	7.5	1.1	Setosa
6.9	4.4	4.8	Versicolor
7.5	4.7	9.1	Versicolor
5.5	2.4	5.2	Versicolor
9.5	4.3	5.9	Setosa
9.4	6.0	9.0	Virginica
10.8	6.8	6.7	Versicolor
7.9	7.1	4.9	Setosa
7.5	7.6	4.9	Setosa
7.6	5.4	8.1	Versicolor
7.1	5.0	3.4	Setosa
10.4	3.6	7.0	Virginica
8.9	7.7	7.8	Versicolor
6.3	5.9	5.4	Setosa
7.4	7.3	9.6	Virginica
9.5	5.7	3.9	Setosa
11.2	7.3	10.2	Virginica
7.5	5.9	2.6	Setosa
10.2	6.6	6.6	Virginica
6.4	8.4	1.3	Setosa
10.4	6.5	7.6	Virginica
6.3	3.8	5.6	Virginica
6.3	4.1	1.6	Setosa
9.8	4.0	4.2	Setosa
6.0	5.9	3.8	Versicolor
7.3	3.0	5.0	Virginica
10.4	3.8	6.9	Virginica
8.1	7.3	6.4	Virginica
9.6	3.9	6.6	Versicolor
7.2	6.9	4.3	Versicolor
7.7	4.1	2.5	Setosa
8.8	4.0	3.9	Setosa
11.7	5.1	9.4	Virginica
8.7	7.0	7.8	Virginica
6.9	6.2	1.3	Setosa
9.0	2.3	3.8	Setosa
7.2	6.4	4.5	Setosa
9.7	5.6	9.2	Versicolor
6.5	7.9	7.5	Versicolor
8.4	4.9	3.2	Setosa
8.5	5.5	5.5	Virginica
6.9	6.7	8.8	Virginica
9.4	7.9	2.2	Setosa
11.3	4.2	8.4	Virginica
7.4	7.6	5.4	Versicolor
9.0	4.5	5.7	Virginica
8.8	3.4	8.1	Virginica
5.6	3.3	5.2	Setosa
10.1	5.5	8.4	Versicolor
8.9	4.2	9.8	Virginica
9.4	6.5	4.9	Setosa
9.3	5.4	6.8	Virginica
7.0	6.7	8.5	Virginica
8.8	7.2	8.1	Versicolor
6.2	4.9	2.4	Setosa
10.7	5.3	6.3	Virginica
6.8	2.7	8.1	Virginica
8.8	4.9	5.6	Setosa
10.8	4.5	5.5	Virginica
5.4	4.9	2.5	Setosa
9.0	5.0	5.5	Versicolor
8.6	6.9	7.2	Versicolor
8.9	6.5	6.5	Versicolor
7.7	4.2	7.0	Virginica
9.2	5.0	7.0	Versicolor
6.6	4.1	4.0	Setosa
