petal.width	variety
6.3	Versicolor
2.3	Setosa
3.8	Versicolor
3.1	Setosa
3.8	Versicolor
2.9	Setosa
2.3	Virginica
6.0	Versicolor
3.1	Setosa
1.8	Versicolor
6.0	Virginica
2.8	Setosa
2.7	Setosa
1.2	Setosa
4.4	Virginica
1.3	Versicolor
0.7	Setosa
1.8	Versicolor
4.2	Setosa
1.9	Setosa
5.7	Versicolor
2.6	Setosa
2.6	Versicolor
4.7	Setosa
2.3	Virginica
3.6	Virginica
4.3	Virginica
2.8	Versicolor
1.9	Versicolor
3.3	Versicolor
3.5	Virginica
1.9	Setosa
4.5	Virginica
3.2	Setosa
4.4	Virginica
2.4	Virginica
2.6	Virginica
1.5	Versicolor
3.0	Virginica
4.2	Setosa
4.2	Versicolor
6.1	Versicolor
3.3	Virginica
2.1	Setosa
3.0	Versicolor
4.0	Versicolor
2.3	Virginica
5.5	Versicolor
1.2	Setosa
4.9	Virginica
5.3	Virginica
4.8	Virginica
4.0	Virginica
2.0	Versicolor
4.0	Virginica
0.6	Setosa
4.9	Setosa
4.7	Virginica
3.5	Versicolor
3.8	Virginica
6.4	Virginica
1.7	Setosa
6.7	Virginica
4.4	Versicolor
1.5	Versicolor
1.9	Virginica
4.2	Setosa
6.1	Virginica
2.2	Versicolor
3.3	Virginica
4.2	Versicolor
3.5	Versicolor
5.2	Versicolor
1.7	Setosa
3.5	Setosa
1.9	Versicolor
1.9	Versicolor
2.2	Setosa
3.0	Virginica
1.2	Setosa
0.7	Setosa
6.4	Virginica
4.0	Versicolor
5.0	Versicolor
6.0	Versicolor
2.2	Setosa
4.2	Setosa
2.3	Virginica
3.7	Setosa
3.3	Versicolor
5.0	Virginica
0.7	Setosa
6.6	Virginica
1.8	Virginica
4.3	Virginica
6.6	Virginica
3.2	Setosa
5.3	Versicolor
2.0	Virginica
4.9	Versicolor
2.5	Virginica
5.1	Virginica
3.8	Virginica
5.3	Versicolor
4.3	Setosa
