petal.length	variety
5.3	Versicolor
5.0	Versicolor
4.9	Setosa
7.9	Versicolor
4.7	Setosa
9.6	Virginica
7.1	Versicolor
8.7	Versicolor
8.8	Versicolor
3.6	Setosa
2.5	Setosa
6.0	Versicolor
4.9	Setosa
5.9	Virginica
6.0	Virginica
7.2	Virginica
6.7	Virginica
3.0	Setosa
7.0	Versicolor
7.5	Virginica
5.9	Setosa
8.6	Versicolor
9.6	Virginica
5.8	Virginica
5.1	Virginica
3.5	Setosa
2.1	Setosa
6.1	Virginica
6.2	Versicolor
8.0	Virginica
8.3	Virginica
6.8	Virginica
1.9	Setosa
4.9	Versicolor
6.8	Virginica
3.4	Setosa
6.5	Versicolor
9.7	Virginica
6.3	Versicolor
6.9	Virginica
5.9	Virginica
5.5	Versicolor
2.9	Setosa
7.7	Virginica
7.9	Versicolor
7.2	Versicolor
2.9	Setosa
5.6	Setosa
3.1	Setosa
6.1	Versicolor
8.4	Virginica
4.8	Setosa
2.7	Setosa
7.5	Versicolor
4.3	Versicolor
9.5	Virginica
3.5	Setosa
1.1	Setosa
1.3	Setosa
8.1	Virginica
5.6	Virginica
2.4	Setosa
7.1	Versicolor
7.0	Versicolor
2.4	Setosa
7.1	Virginica
9.3	Virginica
5.2	Versicolor
4.7	Versicolor
4.4	Versicolor
7.2	Versicolor
9.6	Virginica
6.6	Versicolor
7.8	Versicolor
6.9	Virginica
5.0	Setosa
5.5	Versicolor
8.6	Virginica
8.2	Virginica
8.0	Versicolor
5.4	Virginica
5.6	Setosa
8.5	Virginica
4.0	Setosa
5.0	Setosa
6.0	Versicolor
2.7	Setosa
4.5	Versicolor
8.6	Versicolor
2.5	Setosa
6.2	Versicolor
1.5	Setosa
10.6	Virginica
3.3	Setosa
6.5	Virginica
4.0	Setosa
3.3	Setosa
8.0	Versicolor
7.6	Virginica
3.2	Setosa
1.9	Setosa
5.4	Setosa
9.1	Virginica
9.4	Versicolor
3.3	Setosa
