sepal.width	petal.length	variety
3.8	6.4	Virginica
7.5	5.1	Versicolor
5.3	6.8	Versicolor
6.1	8.4	Versicolor
5.0	3.4	Setosa
5.5	8.3	Virginica
4.9	9.2	Versicolor
5.0	7.9	Virginica
4.5	6.3	Virginica
3.6	9.4	Virginica
4.8	7.6	Virginica
6.6	3.4	Setosa
6.6	1.5	Setosa
5.4	5.2	Setosa
4.3	9.0	Versicolor
4.4	7.9	Virginica
5.6	10.6	Virginica
5.7	3.9	Setosa
6.3	4.8	Virginica
4.7	7.6	Versicolor
5.5	6.5	Virginica
3.1	3.5	Setosa
3.9	2.9	Setosa
3.9	3.3	Setosa
4.7	5.1	Virginica
3.7	6.5	Versicolor
5.8	3.2	Setosa
8.0	3.4	Setosa
6.8	9.7	Virginica
3.5	4.9	Versicolor
7.2	10.2	Virginica
4.5	2.9	Setosa
3.5	5.3	Setosa
4.8	4.2	Setosa
7.5	8.7	Versicolor
6.6	9.6	Virginica
3.7	4.1	Setosa
4.9	9.6	Virginica
3.0	8.1	Virginica
5.8	4.0	Setosa
6.9	5.9	Setosa
6.3	8.1	Versicolor
7.3	7.7	Virginica
6.9	8.1	Virginica
4.7	3.9	Versicolor
3.7	2.8	Setosa
3.8	7.6	Virginica
3.2	3.2	Setosa
2.9	7.2	Versicolor
5.5	2.9	Setosa
5.5	5.5	Setosa
3.4	7.3	Versicolor
6.7	5.5	Virginica
6.4	4.2	Versicolor
3.0	9.8	Virginica
6.0	8.5	Virginica
7.3	6.6	Virginica
6.3	8.6	Virginica
4.9	10.8	Virginica
5.6	5.9	Versicolor
3.4	3.6	Setosa
5.7	7.8	Virginica
7.5	3.8	Setosa
3.0	7.2	Versicolor
3.5	3.1	Setosa
5.8	9.2	Versicolor
8.9	4.0	Setosa
6.3	8.1	Versicolor
3.9	4.1	Versicolor
5.0	4.5	Versicolor
4.5	4.9	Versicolor
6.6	9.6	Virginica
4.3	7.7	Virginica
7.0	5.0	Versicolor
6.2	7.1	Versicolor
5.5	9.0	Virginica
6.7	5.5	Setosa
5.8	3.9	Setosa
7.1	6.0	Versicolor
4.5	9.8	Virginica
5.9	2.0	Setosa
3.1	8.4	Versicolor
7.4	5.5	Setosa
4.2	4.9	Versicolor
6.9	5.8	Versicolor
5.0	11.1	Virginica
6.7	9.6	Virginica
6.0	1.6	Setosa
2.7	7.9	Virginica
4.2	10.5	Virginica
5.0	5.0	Versicolor
6.8	8.4	Virginica
7.2	5.4	Setosa
3.4	6.1	Versicolor
6.6	5.5	Setosa
7.2	9.4	Virginica
4.5	6.0	Virginica
6.6	9.2	Versicolor
7.0	3.0	Versicolor
6.1	8.6	Virginica
6.5	9.7	Virginica
3.0	8.5	Virginica
4.4	3.8	Versicolor
4.2	7.0	Versicolor
7.7	7.8	Versicolor
