sepal.length	variety
6.7	Virginica
6.0	Setosa
7.0	Versicolor
6.9	Virginica
7.4	Versicolor
6.1	Versicolor
8.1	Versicolor
9.0	Setosa
6.8	Setosa
6.5	Setosa
6.3	Virginica
12.2	Virginica
6.7	Virginica
10.3	Virginica
6.7	Versicolor
5.1	Setosa
5.8	Versicolor
6.4	Setosa
8.6	Setosa
10.0	Virginica
8.2	Versicolor
7.7	Virginica
11.2	Versicolor
10.3	Virginica
7.4	Virginica
6.1	Virginica
8.6	Virginica
9.3	Virginica
7.9	Versicolor
9.5	Setosa
6.0	Setosa
7.0	Setosa
8.8	Virginica
7.1	Versicolor
5.2	Setosa
10.1	Versicolor
7.7	Virginica
8.5	Versicolor
6.7	Versicolor
10.7	Virginica
7.6	Setosa
8.4	Virginica
7.8	Virginica
8.8	Virginica
5.8	Setosa
8.1	Versicolor
8.1	Virginica
10.8	Versicolor
7.6	Versicolor
8.8	Virginica
5.6	Versicolor
7.4	Setosa
11.2	Virginica
9.6	Virginica
6.7	Versicolor
7.3	Virginica
6.1	Versicolor
9.4	Setosa
8.5	Virginica
8.9	Virginica
5.8	Setosa
8.4	Setosa
9.6	Setosa
6.0	Setosa
7.9	Versicolor
7.6	Setosa
6.5	Versicolor
10.8	Versicolor
8.5	Versicolor
6.4	Setosa
5.4	Setosa
6.8	Versicolor
7.2	Versicolor
7.3	Versicolor
10.4	Virginica
9.1	Virginica
11.2	Versicolor
9.2	Setosa
5.9	Virginica
6.0	Setosa
8.7	Virginica
8.4	Setosa
9.2	Setosa
10.3	Versicolor
7.5	Virginica
5.4	Setosa
9.6	Setosa
9.9	Setosa
7.6	Versicolor
5.1	Setosa
7.9	Versicolor
8.7	Versicolor
7.4	Setosa
5.0	Versicolor
7.2	Virginica
8.7	Virginica
7.3	Setosa
6.4	Virginica
5.6	Setosa
8.8	Setosa
10.4	Virginica
6.1	Setosa
5.7	Setosa
8.8	Setosa
7.2	Setosa
