petal.width	variety
0.7	Setosa
3.3	Virginica
5.0	Virginica
3.3	Virginica
0.2	Setosa
2.9	Setosa
6.3	Virginica
4.9	Setosa
5.7	Virginica
2.2	Setosa
2.2	Versicolor
4.2	Versicolor
4.7	Virginica
0.7	Setosa
3.8	Versicolor
5.1	Virginica
5.5	Virginica
4.3	Setosa
1.2	Setosa
4.5	Versicolor
4.1	Setosa
3.2	Setosa
5.9	Versicolor
5.4	Versicolor
1.8	Versicolor
4.2	Setosa
6.5	Virginica
2.3	Versicolor
0.3	Setosa
5.4	Versicolor
2.6	Versicolor
2.7	Setosa
6.0	Versicolor
4.2	Setosa
4.3	Setosa
4.2	Setosa
3.4	Versicolor
4.7	Setosa
3.7	Setosa
2.2	Versicolor
2.8	Setosa
1.3	Versicolor
3.7	Setosa
5.7	Virginica
6.0	Versicolor
5.3	Virginica
4.9	Versicolor
2.9	Virginica
3.8	Setosa
2.4	Versicolor
4.4	Setosa
3.9	Virginica
6.3	Virginica
5.1	Virginica
2.0	Virginica
6.0	Virginica
5.3	Virginica
1.7	Setosa
3.8	Versicolor
2.7	Versicolor
3.8	Virginica
0.2	Setosa
1.2	Setosa
4.3	Virginica
1.3	Versicolor
2.9	Setosa
5.5	Versicolor
3.5	Versicolor
3.9	Setosa
3.2	Virginica
5.8	Virginica
1.7	Setosa
3.0	Virginica
4.2	Versicolor
5.3	Virginica
4.0	Versicolor
2.5	Versicolor
4.8	Versicolor
3.5	Virginica
2.0	Versicolor
4.3	Virginica
3.2	Setosa
3.8	Setosa
1.6	Setosa
0.6	Setosa
3.0	Versicolor
3.8	Virginica
3.8	Virginica
0.7	Setosa
2.6	Versicolor
1.0	Setosa
2.4	Virginica
2.0	Virginica
1.9	Virginica
1.7	Setosa
4.3	Versicolor
3.0	Versicolor
2.4	Versicolor
2.8	Setosa
2.5	Versicolor
3.4	Virginica
5.6	Versicolor
5.8	Versicolor
5.6	Versicolor
4.2	Setosa
