sepal.width	petal.length	variety
3.0	8.0	Versicolor
7.5	8.7	Versicolor
7.7	4.8	Setosa
5.7	8.1	Versicolor
6.7	8.1	Virginica
4.3	3.8	Setosa
7.0	4.4	Setosa
7.3	8.6	Versicolor
2.5	5.4	Versicolor
5.0	5.2	Virginica
7.4	7.0	Versicolor
2.9	6.6	Versicolor
3.5	6.3	Virginica
5.7	7.0	Versicolor
3.0	9.5	Virginica
3.1	6.5	Virginica
2.9	6.1	Versicolor
6.2	5.1	Versicolor
5.3	5.8	Versicolor
7.0	1.3	Setosa
7.2	6.9	Virginica
6.6	8.9	Versicolor
7.4	2.9	Setosa
4.9	4.9	Setosa
6.0	7.0	Versicolor
3.9	4.8	Versicolor
7.0	4.8	Virginica
3.0	8.5	Versicolor
4.0	6.0	Versicolor
5.8	7.6	Virginica
3.2	7.4	Versicolor
7.7	5.3	Virginica
5.5	2.7	Setosa
6.7	8.5	Versicolor
7.9	2.0	Setosa
3.1	8.9	Virginica
5.5	6.5	Versicolor
3.3	8.2	Virginica
7.2	7.1	Virginica
4.5	6.5	Virginica
5.0	9.5	Versicolor
4.1	6.1	Virginica
7.3	8.6	Virginica
3.6	3.4	Setosa
7.8	4.2	Setosa
3.7	9.8	Virginica
3.5	4.6	Versicolor
6.5	7.1	Virginica
6.9	6.3	Virginica
3.0	4.9	Setosa
5.5	4.9	Setosa
8.9	6.0	Setosa
6.7	3.6	Setosa
8.0	4.6	Setosa
3.1	10.1	Virginica
6.9	4.4	Setosa
4.3	8.3	Virginica
5.2	4.5	Setosa
3.9	3.3	Versicolor
6.8	3.7	Setosa
3.8	4.9	Setosa
3.0	4.9	Setosa
6.7	1.5	Setosa
7.5	8.9	Virginica
8.0	5.3	Setosa
6.5	5.2	Virginica
7.1	3.1	Setosa
3.8	4.0	Versicolor
6.6	8.7	Versicolor
3.5	9.3	Virginica
5.7	8.0	Virginica
6.6	8.6	Virginica
6.0	8.0	Virginica
5.4	5.2	Versicolor
6.4	6.2	Versicolor
4.5	7.5	Virginica
4.4	3.1	Setosa
5.2	2.8	Setosa
7.4	9.6	Virginica
4.9	2.0	Setosa
6.9	3.4	Setosa
3.8	6.7	Virginica
5.5	2.3	Setosa
4.6	2.0	Setosa
6.1	4.0	Versicolor
3.8	5.8	Versicolor
5.9	4.2	Setosa
5.6	4.0	Setosa
7.8	8.4	Virginica
5.3	4.0	Versicolor
6.2	3.5	Setosa
3.6	10.4	Virginica
6.2	1.2	Setosa
4.4	4.8	Setosa
3.9	9.9	Virginica
7.7	10.2	Virginica
4.0	10.6	Virginica
4.8	6.5	Versicolor
5.8	4.9	Versicolor
3.1	6.0	Setosa
7.5	6.3	Virginica
3.4	7.3	Versicolor
6.5	7.6	Versicolor
4.3	7.6	Virginica
7.3	10.2	Virginica
