sepal.width	petal.length	variety
4.2	1.2	Setosa
7.2	3.8	Setosa
6.8	7.9	Versicolor
5.5	4.1	Setosa
7.4	2.1	Setosa
4.2	7.7	Virginica
5.0	7.8	Virginica
6.5	8.5	Virginica
3.2	6.1	Versicolor
5.6	5.9	Versicolor
5.8	8.5	Versicolor
4.8	6.1	Virginica
4.4	5.3	Versicolor
3.9	4.1	Setosa
7.1	4.9	Setosa
7.3	10.2	Virginica
5.4	6.6	Virginica
3.3	5.8	Versicolor
3.4	1.4	Setosa
5.3	8.2	Virginica
6.4	4.7	Versicolor
4.7	7.9	Virginica
7.0	5.0	Virginica
6.5	6.0	Versicolor
6.2	3.5	Setosa
7.8	6.4	Virginica
7.4	4.2	Setosa
5.0	6.8	Virginica
3.7	5.0	Versicolor
6.7	4.8	Setosa
5.4	4.1	Versicolor
4.5	3.3	Setosa
4.0	5.7	Virginica
5.5	4.4	Setosa
5.0	5.1	Versicolor
7.3	6.2	Setosa
7.6	2.6	Setosa
5.0	3.4	Setosa
6.8	8.6	Virginica
4.5	5.5	Versicolor
4.3	4.7	Versicolor
7.2	3.9	Versicolor
7.0	10.0	Virginica
3.7	1.4	Setosa
4.5	4.6	Setosa
3.5	2.5	Setosa
4.1	8.5	Virginica
5.6	5.0	Setosa
3.7	1.6	Setosa
5.5	6.6	Virginica
6.9	1.3	Setosa
4.1	4.5	Setosa
6.7	3.4	Setosa
4.7	1.5	Setosa
7.7	6.5	Virginica
4.2	8.3	Versicolor
6.1	2.5	Setosa
7.8	4.9	Setosa
5.3	7.0	Versicolor
5.3	7.2	Virginica
4.1	7.6	Virginica
6.2	6.6	Virginica
2.5	4.9	Versicolor
3.5	8.5	Versicolor
4.6	7.9	Versicolor
4.3	7.5	Virginica
3.0	8.7	Virginica
3.5	2.6	Setosa
7.0	5.9	Setosa
6.9	8.3	Versicolor
6.5	7.9	Virginica
3.1	5.0	Versicolor
6.3	6.6	Virginica
4.0	5.3	Virginica
2.9	3.4	Setosa
5.2	5.6	Virginica
3.0	7.9	Virginica
6.5	8.5	Virginica
6.9	1.5	Setosa
6.4	6.0	Setosa
3.2	6.5	Virginica
7.3	5.5	Setosa
3.3	5.7	Setosa
7.1	4.5	Setosa
5.3	8.7	Versicolor
3.6	5.4	Virginica
6.9	8.0	Versicolor
2.7	8.6	Versicolor
5.1	5.0	Versicolor
8.0	5.8	Setosa
3.7	5.2	Versicolor
3.5	6.9	Versicolor
5.6	9.6	Virginica
5.1	5.1	Virginica
6.1	5.9	Setosa
5.0	9.0	Virginica
4.5	5.9	Setosa
3.0	6.0	Versicolor
6.4	7.5	Versicolor
3.3	9.1	Virginica
6.3	6.1	Setosa
5.8	6.1	Virginica
5.3	5.9	Setosa
5.5	2.8	Setosa
5.4	4.2	Setosa
