petal.length	petal.width	variety
7.4	3.8	Virginica
8.8	3.4	Versicolor
6.1	0.4	Setosa
5.1	2.4	Virginica
8.9	6.3	Virginica
1.8	2.4	Setosa
8.1	4.3	Versicolor
6.7	6.0	Versicolor
10.1	3.0	Virginica
1.8	3.7	Setosa
5.2	1.8	Versicolor
7.9	4.3	Versicolor
7.1	2.6	Virginica
5.4	1.4	Versicolor
4.7	6.0	Versicolor
6.1	4.5	Versicolor
5.0	1.2	Setosa
9.0	3.5	Virginica
4.7	3.9	Versicolor
6.7	5.0	Versicolor
9.1	2.0	Versicolor
5.6	5.6	Virginica
3.3	3.3	Setosa
9.6	3.9	Virginica
5.4	2.7	Setosa
6.8	3.3	Virginica
4.6	5.3	Versicolor
7.5	3.7	Versicolor
6.6	2.3	Virginica
4.9	4.1	Setosa
5.1	3.3	Virginica
3.4	0.7	Setosa
6.6	3.7	Virginica
8.2	1.8	Versicolor
6.7	6.7	Virginica
4.9	5.8	Virginica
4.5	4.7	Setosa
5.5	3.3	Versicolor
3.1	1.2	Setosa
5.4	3.7	Versicolor
10.2	3.5	Virginica
3.2	2.2	Setosa
5.4	5.0	Virginica
3.4	0.7	Setosa
5.0	1.5	Versicolor
1.5	3.4	Setosa
5.5	2.0	Virginica
9.5	4.4	Virginica
5.0	3.7	Setosa
5.3	3.8	Setosa
6.7	2.8	Virginica
9.1	4.0	Virginica
5.4	4.2	Setosa
5.0	2.2	Setosa
7.0	2.8	Versicolor
7.6	5.0	Virginica
6.6	6.4	Virginica
5.4	1.7	Setosa
6.2	3.7	Versicolor
7.3	6.1	Virginica
4.5	3.7	Setosa
7.0	5.8	Virginica
2.9	3.2	Setosa
8.1	2.3	Versicolor
2.7	1.7	Setosa
6.7	2.5	Virginica
5.2	4.4	Setosa
8.1	5.4	Virginica
6.4	4.4	Versicolor
3.9	0.2	Setosa
4.8	3.8	Versicolor
6.0	0.7	Setosa
7.0	2.5	Versicolor
5.9	2.2	Versicolor
1.5	1.2	Setosa
4.5	5.3	Versicolor
8.6	6.4	Virginica
6.9	3.1	Virginica
8.9	3.0	Versicolor
10.3	3.2	Virginica
7.0	3.3	Virginica
5.5	1.9	Setosa
7.7	2.8	Virginica
6.4	3.4	Versicolor
9.4	4.1	Virginica
7.3	1.0	Versicolor
1.5	4.4	Setosa
4.5	2.3	Versicolor
5.0	3.2	Virginica
6.5	5.1	Versicolor
7.7	6.1	Virginica
4.7	4.7	Setosa
6.8	3.8	Virginica
3.5	1.7	Setosa
2.4	4.3	Setosa
5.6	3.8	Versicolor
3.6	2.7	Setosa
9.5	5.2	Versicolor
3.1	3.2	Setosa
6.1	2.2	Setosa
7.5	3.3	Virginica
3.9	3.2	Setosa
4.7	4.8	Setosa
6.8	2.0	Versicolor
3.2	2.0	Setosa
