petal.length	petal.width	variety
2.4	2.6	Setosa
7.3	3.3	Versicolor
5.8	1.7	Setosa
7.7	2.0	Virginica
5.8	3.8	Versicolor
3.3	3.2	Setosa
6.9	4.0	Virginica
2.4	1.7	Setosa
4.1	1.2	Setosa
5.5	4.8	Versicolor
7.7	4.5	Virginica
4.9	1.3	Versicolor
7.0	2.5	Virginica
7.4	5.7	Versicolor
5.9	2.8	Virginica
9.6	4.3	Virginica
9.3	2.7	Virginica
7.5	5.0	Versicolor
8.2	3.5	Versicolor
4.9	2.8	Virginica
6.0	4.8	Virginica
5.4	5.4	Versicolor
9.4	4.6	Virginica
5.8	4.3	Virginica
5.2	6.1	Versicolor
2.0	3.4	Setosa
3.9	0.7	Setosa
2.0	2.3	Setosa
3.8	1.8	Setosa
1.8	3.8	Setosa
9.7	2.1	Virginica
4.5	1.9	Setosa
8.6	1.5	Versicolor
5.4	1.4	Versicolor
4.8	3.1	Versicolor
6.0	4.1	Setosa
6.1	1.9	Virginica
6.5	1.6	Versicolor
5.0	4.2	Setosa
5.7	4.3	Versicolor
6.0	4.8	Virginica
5.6	3.7	Setosa
3.8	4.5	Versicolor
4.9	3.0	Versicolor
7.6	2.9	Virginica
4.0	2.7	Versicolor
6.0	1.2	Setosa
8.5	6.0	Versicolor
8.1	4.8	Virginica
6.0	3.7	Versicolor
6.4	1.2	Versicolor
6.9	6.5	Virginica
5.3	2.9	Setosa
6.2	4.5	Setosa
2.1	1.6	Setosa
2.0	4.7	Setosa
4.7	3.4	Setosa
7.5	4.0	Versicolor
8.1	4.4	Virginica
3.5	4.2	Setosa
7.0	3.5	Versicolor
7.3	3.8	Virginica
4.4	2.7	Setosa
8.1	2.7	Virginica
7.6	5.0	Virginica
6.1	2.5	Virginica
4.4	0.2	Setosa
4.9	4.3	Setosa
1.2	2.7	Setosa
4.9	4.7	Setosa
4.7	2.2	Versicolor
3.9	0.3	Setosa
7.6	4.8	Versicolor
4.1	3.6	Setosa
8.2	3.7	Versicolor
4.4	4.4	Versicolor
1.9	4.9	Setosa
3.8	0.7	Setosa
4.5	1.9	Setosa
10.7	5.2	Virginica
6.1	0.7	Setosa
7.1	5.4	Virginica
5.3	4.5	Versicolor
8.0	5.3	Versicolor
2.2	0.3	Setosa
5.4	3.2	Setosa
7.0	3.3	Virginica
10.0	3.6	Virginica
3.9	2.7	Setosa
6.1	2.3	Versicolor
6.6	3.3	Versicolor
8.7	2.9	Versicolor
8.6	5.6	Virginica
3.3	1.2	Setosa
7.2	4.8	Virginica
10.5	4.0	Virginica
8.7	4.4	Versicolor
6.9	2.1	Versicolor
8.8	5.6	Virginica
6.8	1.4	Versicolor
3.0	3.7	Setosa
7.2	3.0	Virginica
10.1	5.3	Virginica
5.1	4.4	Versicolor
5.9	2.3	Setosa
