petal.length	petal.width	variety
1.2	2.2	Setosa
1.5	4.2	Setosa
3.3	0.7	Setosa
8.2	5.4	Versicolor
4.9	1.7	Versicolor
1.9	1.7	Setosa
3.6	3.9	Setosa
2.9	4.2	Setosa
8.8	4.8	Virginica
8.5	6.3	Virginica
5.7	2.4	Setosa
9.4	2.0	Versicolor
8.7	4.0	Versicolor
6.1	5.5	Virginica
9.3	6.3	Virginica
4.9	1.9	Versicolor
9.1	2.5	Versicolor
5.0	2.3	Versicolor
6.3	5.3	Versicolor
7.5	5.8	Versicolor
8.7	5.7	Versicolor
6.8	3.3	Virginica
5.3	2.2	Setosa
8.6	3.9	Virginica
5.7	2.7	Versicolor
3.3	0.9	Setosa
7.4	5.6	Virginica
4.2	2.3	Setosa
3.1	1.6	Setosa
9.4	6.3	Virginica
6.4	2.8	Virginica
5.9	3.8	Setosa
1.5	4.7	Setosa
6.5	4.0	Versicolor
5.8	2.0	Versicolor
5.3	3.1	Versicolor
6.9	1.3	Versicolor
5.4	2.0	Virginica
7.6	4.1	Versicolor
2.0	1.1	Setosa
4.9	1.8	Setosa
8.0	5.4	Virginica
7.9	4.4	Versicolor
4.0	1.2	Setosa
4.8	5.8	Versicolor
9.7	3.6	Virginica
4.9	2.7	Setosa
6.3	1.8	Virginica
3.4	1.1	Setosa
7.9	1.2	Versicolor
2.8	2.8	Setosa
6.1	2.6	Virginica
7.2	6.8	Virginica
5.4	1.4	Setosa
2.6	3.7	Setosa
3.4	4.7	Setosa
2.0	2.7	Setosa
4.9	5.9	Versicolor
7.1	3.8	Virginica
7.4	5.0	Versicolor
6.4	5.8	Virginica
5.9	2.2	Setosa
6.5	4.1	Versicolor
5.8	1.3	Versicolor
5.6	3.7	Setosa
8.1	5.5	Versicolor
5.0	4.8	Setosa
8.5	3.8	Virginica
5.2	5.8	Versicolor
7.9	3.1	Versicolor
8.1	2.9	Virginica
9.0	5.7	Versicolor
8.1	7.0	Virginica
5.7	3.0	Virginica
8.6	1.4	Virginica
3.5	0.9	Setosa
5.5	3.5	Versicolor
3.1	0.2	Setosa
8.0	4.3	Virginica
5.5	5.5	Virginica
8.5	2.6	Versicolor
7.1	1.8	Versicolor
3.9	1.6	Setosa
7.2	5.3	Versicolor
4.5	3.0	Versicolor
3.6	4.6	Setosa
6.1	6.0	Virginica
5.6	5.3	Virginica
6.1	2.8	Versicolor
4.4	0.7	Setosa
2.5	3.2	Setosa
6.0	5.2	Versicolor
10.2	6.3	Virginica
8.1	2.8	Virginica
1.9	0.2	Setosa
3.8	5.0	Versicolor
6.0	2.7	Setosa
7.5	3.0	Versicolor
6.5	4.3	Versicolor
8.0	3.5	Versicolor
5.3	1.7	Setosa
8.5	4.7	Virginica
6.9	3.1	Virginica
8.3	4.4	Virginica
8.2	2.0	Versicolor
