sepal.width	variety
3.3	Virginica
5.2	Virginica
5.9	Virginica
4.4	Versicolor
4.2	Virginica
4.3	Setosa
6.5	Virginica
7.6	Setosa
3.5	Virginica
4.0	Setosa
4.6	Versicolor
5.2	Virginica
3.3	Virginica
6.4	Versicolor
5.8	Setosa
5.2	Versicolor
2.5	Virginica
6.0	Versicolor
3.0	Versicolor
5.0	Virginica
4.2	Virginica
6.5	Virginica
3.6	Setosa
6.5	Virginica
5.5	Virginica
5.3	Versicolor
6.5	Setosa
7.5	Versicolor
6.8	Setosa
4.2	Setosa
8.4	Setosa
5.0	Setosa
7.1	Setosa
7.7	Setosa
4.9	Versicolor
3.6	Versicolor
5.6	Virginica
4.8	Virginica
4.0	Virginica
5.2	Versicolor
5.5	Versicolor
3.8	Virginica
3.8	Versicolor
3.5	Versicolor
7.5	Versicolor
2.8	Versicolor
4.3	Versicolor
4.3	Versicolor
3.7	Versicolor
2.6	Virginica
3.2	Virginica
3.8	Versicolor
6.5	Setosa
8.3	Virginica
3.9	Setosa
4.0	Versicolor
3.5	Setosa
7.0	Virginica
7.9	Virginica
6.7	Versicolor
3.1	Versicolor
2.8	Virginica
5.7	Versicolor
6.1	Virginica
6.9	Setosa
2.8	Versicolor
4.7	Virginica
7.0	Versicolor
5.4	Setosa
7.7	Virginica
5.4	Setosa
7.3	Virginica
2.4	Versicolor
7.5	Setosa
6.4	Versicolor
8.6	Setosa
4.3	Virginica
3.7	Setosa
4.0	Versicolor
4.8	Versicolor
6.3	Versicolor
6.7	Virginica
7.3	Virginica
7.6	Setosa
4.2	Versicolor
3.8	Setosa
4.9	Versicolor
7.9	Setosa
3.4	Versicolor
4.7	Virginica
7.2	Versicolor
7.3	Virginica
3.1	Versicolor
5.5	Setosa
5.5	Virginica
4.1	Virginica
4.0	Virginica
6.1	Versicolor
5.5	Versicolor
3.4	Versicolor
6.4	Setosa
4.7	Versicolor
6.6	Setosa
5.4	Setosa
3.4	Setosa
