petal.length	variety
2.4	Setosa
4.0	Setosa
6.1	Virginica
11.2	Virginica
2.7	Setosa
8.9	Virginica
4.7	Setosa
2.4	Setosa
6.8	Virginica
8.2	Versicolor
6.2	Versicolor
6.3	Versicolor
7.9	Virginica
4.0	Setosa
5.3	Setosa
7.2	Versicolor
4.2	Versicolor
4.4	Setosa
11.1	Virginica
5.6	Setosa
4.5	Versicolor
3.1	Setosa
9.6	Virginica
8.1	Versicolor
2.5	Setosa
8.7	Virginica
1.8	Setosa
7.9	Virginica
5.8	Virginica
4.1	Setosa
7.5	Virginica
8.6	Virginica
10.0	Virginica
8.4	Virginica
4.5	Versicolor
4.6	Setosa
7.5	Virginica
6.9	Versicolor
5.2	Virginica
6.4	Versicolor
5.1	Setosa
8.2	Versicolor
7.6	Virginica
8.6	Virginica
3.5	Setosa
1.4	Setosa
3.4	Setosa
3.9	Setosa
6.4	Versicolor
1.4	Setosa
6.0	Versicolor
5.0	Versicolor
6.6	Versicolor
7.9	Versicolor
4.7	Versicolor
5.2	Versicolor
6.8	Virginica
6.4	Virginica
5.8	Setosa
8.7	Virginica
9.0	Versicolor
5.5	Setosa
2.5	Setosa
3.2	Setosa
5.6	Virginica
5.8	Virginica
10.4	Virginica
3.5	Setosa
6.3	Virginica
8.9	Versicolor
1.4	Setosa
5.8	Versicolor
7.2	Virginica
5.8	Virginica
8.1	Virginica
8.7	Virginica
8.7	Virginica
9.0	Virginica
8.5	Virginica
1.5	Setosa
1.8	Setosa
5.7	Versicolor
8.6	Versicolor
1.3	Setosa
4.0	Setosa
6.6	Versicolor
7.5	Versicolor
9.6	Virginica
1.4	Setosa
4.2	Setosa
1.9	Setosa
4.5	Versicolor
5.8	Versicolor
6.1	Virginica
3.6	Setosa
3.0	Setosa
9.0	Virginica
1.5	Setosa
8.0	Virginica
7.4	Versicolor
7.0	Versicolor
8.5	Versicolor
4.1	Setosa
9.6	Virginica
8.5	Versicolor
