sepal.length	variety
7.7	Versicolor
6.3	Versicolor
8.5	Versicolor
6.7	Versicolor
6.5	Virginica
6.5	Setosa
9.5	Setosa
9.8	Virginica
5.3	Setosa
8.7	Versicolor
8.1	Versicolor
6.4	Versicolor
7.7	Virginica
10.2	Virginica
8.1	Versicolor
8.0	Setosa
11.1	Virginica
9.1	Setosa
8.2	Setosa
7.5	Virginica
8.7	Setosa
4.9	Setosa
6.0	Setosa
7.6	Virginica
8.9	Virginica
7.9	Setosa
9.0	Versicolor
10.7	Virginica
7.1	Versicolor
8.2	Virginica
8.9	Setosa
7.0	Versicolor
7.6	Setosa
7.9	Setosa
6.7	Virginica
6.6	Virginica
8.3	Virginica
5.1	Setosa
9.8	Versicolor
11.2	Virginica
8.1	Setosa
8.8	Versicolor
5.4	Setosa
9.9	Setosa
6.9	Virginica
6.9	Setosa
8.6	Versicolor
6.8	Setosa
9.7	Versicolor
8.4	Virginica
7.2	Versicolor
11.7	Virginica
8.6	Virginica
7.7	Virginica
9.3	Setosa
9.5	Versicolor
10.1	Versicolor
7.5	Versicolor
8.3	Virginica
10.3	Virginica
5.9	Setosa
10.1	Virginica
6.4	Versicolor
8.2	Setosa
8.5	Setosa
7.3	Setosa
6.7	Versicolor
7.8	Virginica
6.0	Versicolor
9.1	Setosa
8.5	Setosa
8.5	Versicolor
9.9	Virginica
6.0	Setosa
10.9	Virginica
8.1	Setosa
6.0	Versicolor
7.2	Versicolor
7.9	Virginica
9.6	Setosa
5.7	Virginica
7.2	Versicolor
11.4	Versicolor
9.7	Versicolor
8.9	Setosa
6.1	Versicolor
8.8	Setosa
7.9	Versicolor
8.8	Virginica
8.4	Versicolor
6.8	Virginica
7.0	Setosa
6.8	Virginica
7.6	Setosa
5.8	Versicolor
7.1	Versicolor
6.3	Setosa
9.1	Setosa
11.7	Virginica
7.7	Versicolor
9.5	Versicolor
10.3	Virginica
6.5	Versicolor
5.9	Versicolor
6.9	Setosa
