sepal.width	variety
6.5	Versicolor
4.3	Versicolor
4.9	Versicolor
3.9	Versicolor
7.1	Setosa
5.9	Versicolor
3.2	Virginica
4.1	Versicolor
3.3	Versicolor
4.8	Setosa
2.9	Versicolor
3.0	Virginica
3.5	Versicolor
3.3	Virginica
6.7	Virginica
6.2	Virginica
8.0	Setosa
3.7	Versicolor
5.6	Versicolor
6.8	Virginica
4.5	Versicolor
4.4	Setosa
3.0	Versicolor
5.7	Versicolor
3.8	Setosa
2.9	Virginica
5.0	Virginica
4.3	Virginica
6.8	Versicolor
5.7	Setosa
3.0	Versicolor
6.2	Virginica
5.0	Versicolor
5.4	Versicolor
6.0	Virginica
3.7	Versicolor
5.6	Virginica
3.7	Virginica
6.5	Virginica
3.9	Virginica
3.7	Setosa
7.1	Versicolor
3.7	Virginica
7.0	Virginica
3.9	Setosa
4.0	Setosa
4.6	Versicolor
6.9	Versicolor
5.2	Versicolor
6.8	Virginica
4.9	Setosa
4.5	Virginica
4.5	Versicolor
6.5	Setosa
4.1	Setosa
8.4	Setosa
6.8	Virginica
7.8	Setosa
7.2	Setosa
3.1	Setosa
3.4	Versicolor
3.9	Versicolor
7.7	Setosa
5.9	Virginica
4.4	Setosa
5.1	Versicolor
7.0	Virginica
5.2	Setosa
5.3	Setosa
5.0	Setosa
4.5	Setosa
2.2	Versicolor
6.3	Versicolor
6.1	Setosa
4.5	Versicolor
3.0	Virginica
3.4	Setosa
3.7	Virginica
7.6	Setosa
7.8	Setosa
4.9	Setosa
2.7	Versicolor
2.2	Versicolor
5.9	Setosa
7.0	Setosa
7.1	Virginica
4.0	Virginica
5.3	Virginica
6.7	Versicolor
7.7	Setosa
8.1	Setosa
2.8	Versicolor
3.5	Virginica
4.7	Virginica
7.0	Versicolor
6.6	Virginica
3.6	Virginica
7.5	Versicolor
4.3	Virginica
6.5	Setosa
4.3	Virginica
4.5	Setosa
6.8	Versicolor
5.2	Setosa
7.0	Versicolor
