sepal.length	variety
5.5	Setosa
8.0	Virginica
8.2	Setosa
7.8	Virginica
6.0	Setosa
5.0	Setosa
7.0	Virginica
6.2	Versicolor
9.6	Setosa
11.6	Virginica
7.6	Setosa
5.6	Setosa
8.9	Virginica
8.5	Versicolor
4.7	Setosa
9.5	Versicolor
4.9	Setosa
9.6	Virginica
7.3	Versicolor
7.8	Virginica
10.2	Virginica
5.5	Setosa
5.7	Setosa
9.7	Versicolor
7.6	Versicolor
7.9	Setosa
5.4	Setosa
8.1	Setosa
9.5	Versicolor
5.9	Setosa
7.0	Versicolor
6.6	Setosa
8.5	Setosa
8.5	Setosa
9.5	Virginica
8.4	Virginica
8.9	Setosa
6.1	Versicolor
8.7	Setosa
10.7	Virginica
9.0	Setosa
5.9	Setosa
5.4	Setosa
7.8	Virginica
11.0	Virginica
7.9	Versicolor
10.3	Virginica
6.7	Virginica
5.9	Virginica
9.2	Virginica
8.3	Virginica
8.8	Setosa
8.9	Virginica
7.5	Versicolor
5.3	Setosa
11.2	Virginica
8.4	Virginica
9.4	Versicolor
9.5	Versicolor
8.7	Versicolor
8.0	Setosa
7.2	Virginica
11.2	Versicolor
4.6	Setosa
9.8	Virginica
11.4	Virginica
6.7	Versicolor
10.4	Virginica
6.2	Setosa
10.6	Virginica
5.1	Setosa
9.4	Setosa
5.7	Setosa
6.8	Virginica
6.6	Versicolor
9.3	Setosa
10.7	Virginica
8.3	Virginica
7.7	Virginica
7.2	Virginica
6.6	Versicolor
6.0	Versicolor
7.2	Versicolor
7.1	Virginica
5.7	Versicolor
6.1	Versicolor
7.7	Versicolor
6.8	Versicolor
5.4	Setosa
6.6	Setosa
8.2	Virginica
6.4	Setosa
6.4	Setosa
9.2	Setosa
8.2	Virginica
7.3	Setosa
7.4	Setosa
8.3	Setosa
10.4	Virginica
8.3	Versicolor
7.8	Virginica
7.9	Virginica
7.3	Setosa
6.4	Versicolor
8.8	Setosa
