sepal.width	petal.length	variety
5.1	7.9	Virginica
5.4	5.9	Virginica
3.9	4.8	Versicolor
5.6	9.2	Versicolor
6.0	4.9	Setosa
6.6	10.1	Virginica
3.7	6.0	Versicolor
5.7	6.1	Virginica
5.9	2.6	Setosa
7.1	6.1	Virginica
7.5	7.2	Versicolor
5.9	3.8	Versicolor
6.6	5.9	Versicolor
7.5	5.5	Versicolor
7.5	10.0	Virginica
4.2	6.0	Virginica
6.3	8.9	Versicolor
5.5	8.6	Virginica
3.5	10.1	Virginica
7.2	4.1	Setosa
2.8	9.3	Virginica
7.3	9.2	Virginica
7.8	10.0	Virginica
3.1	7.6	Virginica
3.4	5.1	Setosa
4.4	4.5	Setosa
3.3	6.3	Versicolor
7.1	5.4	Setosa
7.3	5.8	Versicolor
6.0	4.9	Setosa
5.9	8.7	Versicolor
7.5	4.5	Versicolor
4.4	5.2	Setosa
3.8	5.0	Versicolor
3.8	8.1	Virginica
4.4	5.8	Setosa
6.4	2.2	Setosa
7.0	6.1	Setosa
3.9	3.9	Setosa
4.1	5.5	Versicolor
5.2	5.7	Versicolor
6.7	8.6	Virginica
5.7	7.0	Versicolor
5.3	5.2	Versicolor
6.2	5.8	Virginica
5.5	6.0	Virginica
4.2	5.0	Versicolor
3.5	6.0	Setosa
4.5	4.4	Setosa
6.2	5.8	Versicolor
5.0	7.1	Versicolor
6.2	1.5	Setosa
3.1	5.0	Setosa
5.7	10.0	Virginica
3.6	5.4	Setosa
6.2	3.8	Setosa
4.6	4.5	Versicolor
5.1	9.4	Versicolor
7.2	6.4	Versicolor
3.8	8.6	Virginica
7.0	8.2	Virginica
7.8	9.4	Virginica
4.0	5.2	Versicolor
2.8	7.7	Versicolor
6.5	7.4	Versicolor
3.0	5.1	Versicolor
7.7	3.2	Setosa
6.4	9.1	Virginica
5.3	8.6	Virginica
5.5	9.4	Virginica
4.0	4.9	Setosa
7.3	7.6	Virginica
3.7	9.2	Versicolor
4.7	4.8	Setosa
5.3	5.6	Setosa
5.0	5.1	Setosa
6.2	9.4	Virginica
6.4	8.7	Versicolor
6.1	7.4	Versicolor
5.8	6.1	Virginica
3.5	9.6	Virginica
7.0	8.3	Virginica
6.6	3.0	Setosa
7.5	4.9	Setosa
5.4	2.9	Setosa
4.8	7.7	Virginica
6.8	8.2	Virginica
2.3	2.3	Setosa
3.0	5.7	Virginica
3.0	3.5	Versicolor
3.4	9.8	Virginica
7.2	2.4	Setosa
7.4	5.5	Versicolor
5.0	6.5	Versicolor
4.0	5.3	Setosa
4.5	6.8	Virginica
4.1	8.1	Virginica
3.4	7.8	Versicolor
8.3	9.7	Virginica
2.5	6.5	Versicolor
7.3	6.1	Versicolor
4.4	6.2	Versicolor
6.5	5.4	Versicolor
5.2	7.9	Versicolor
4.3	3.9	Setosa
