sepal.length	sepal.width	variety
7.0	6.4	Versicolor
5.5	5.4	Versicolor
10.1	2.9	Versicolor
9.2	4.3	Virginica
7.0	4.0	Virginica
9.4	4.8	Virginica
7.5	6.7	Versicolor
6.8	4.5	Setosa
6.6	4.0	Versicolor
11.4	7.6	Versicolor
10.3	3.2	Virginica
8.1	3.3	Setosa
7.9	4.8	Virginica
7.2	4.7	Versicolor
5.7	4.8	Setosa
7.4	4.6	Setosa
8.5	6.8	Setosa
8.7	4.5	Virginica
10.9	6.6	Virginica
8.6	6.2	Setosa
9.4	5.3	Virginica
8.5	6.4	Setosa
9.7	6.3	Virginica
7.9	7.2	Virginica
9.7	6.2	Virginica
10.7	3.6	Virginica
7.8	5.1	Versicolor
5.7	3.9	Setosa
6.2	6.3	Versicolor
10.7	6.8	Virginica
6.9	3.2	Versicolor
7.8	3.1	Setosa
4.9	6.7	Setosa
8.1	3.3	Virginica
5.4	7.1	Setosa
6.7	5.7	Setosa
7.7	6.6	Versicolor
9.3	5.3	Versicolor
7.5	6.9	Versicolor
8.9	7.6	Virginica
8.5	7.0	Setosa
7.4	6.2	Virginica
8.5	5.2	Setosa
11.6	3.5	Virginica
8.6	5.0	Setosa
7.9	6.5	Setosa
8.0	5.2	Virginica
10.3	5.9	Virginica
7.7	3.9	Versicolor
6.6	4.2	Versicolor
7.3	5.8	Virginica
7.4	5.0	Versicolor
6.4	5.7	Setosa
9.2	5.5	Virginica
10.4	3.4	Versicolor
8.0	6.0	Setosa
9.2	5.0	Setosa
8.6	2.8	Versicolor
4.9	7.0	Virginica
9.3	5.9	Virginica
8.8	6.0	Setosa
9.5	5.0	Virginica
10.7	5.0	Virginica
8.3	4.2	Versicolor
6.0	5.4	Versicolor
10.3	5.4	Virginica
6.9	4.9	Setosa
6.0	2.3	Versicolor
5.4	2.9	Setosa
5.5	3.6	Versicolor
4.9	3.0	Setosa
11.0	6.8	Versicolor
8.1	3.4	Versicolor
7.2	3.6	Virginica
7.4	7.1	Setosa
7.5	8.0	Setosa
7.2	3.7	Setosa
8.3	3.3	Virginica
7.9	6.0	Virginica
11.7	3.1	Virginica
8.1	3.5	Versicolor
7.3	7.3	Virginica
7.4	5.5	Versicolor
5.0	4.8	Setosa
10.7	4.1	Versicolor
6.8	5.2	Versicolor
6.9	5.9	Setosa
8.5	3.0	Virginica
6.8	7.0	Setosa
9.5	2.2	Virginica
9.4	6.2	Virginica
7.6	5.5	Versicolor
7.8	5.7	Virginica
9.3	4.2	Virginica
6.6	4.8	Setosa
9.2	7.1	Versicolor
4.8	5.4	Setosa
9.7	4.3	Versicolor
5.3	6.0	Setosa
6.2	6.2	Versicolor
8.1	4.0	Virginica
7.6	6.0	Setosa
8.1	6.0	Versicolor
8.9	3.9	Setosa
9.8	4.7	Virginica
