petal.width	variety
4.8	Versicolor
5.9	Versicolor
1.9	Versicolor
2.3	Virginica
1.9	Virginica
5.7	Versicolor
4.6	Setosa
3.5	Versicolor
2.6	Setosa
3.6	Versicolor
1.9	Versicolor
4.5	Versicolor
4.3	Setosa
5.1	Virginica
4.8	Virginica
2.8	Virginica
4.8	Versicolor
3.5	Versicolor
2.2	Setosa
0.8	Setosa
0.7	Setosa
1.9	Setosa
4.3	Versicolor
6.4	Virginica
4.5	Versicolor
4.5	Versicolor
4.0	Virginica
2.9	Virginica
3.2	Setosa
2.7	Setosa
4.8	Versicolor
1.0	Setosa
0.2	Setosa
5.2	Versicolor
4.3	Versicolor
1.2	Setosa
2.4	Setosa
1.2	Setosa
4.3	Setosa
1.5	Versicolor
2.6	Versicolor
1.5	Versicolor
6.7	Virginica
2.2	Setosa
4.7	Setosa
5.2	Versicolor
1.8	Versicolor
4.1	Virginica
2.2	Setosa
1.3	Versicolor
1.2	Setosa
4.0	Versicolor
1.6	Virginica
2.3	Versicolor
6.1	Virginica
3.9	Setosa
1.3	Versicolor
0.2	Setosa
1.9	Setosa
4.3	Virginica
3.3	Versicolor
3.8	Setosa
5.6	Versicolor
4.0	Virginica
0.4	Setosa
0.2	Setosa
4.3	Versicolor
3.9	Versicolor
3.7	Virginica
5.5	Versicolor
6.2	Virginica
3.5	Versicolor
3.7	Setosa
4.8	Virginica
2.9	Versicolor
5.7	Versicolor
5.8	Virginica
4.5	Virginica
2.6	Setosa
0.7	Setosa
5.3	Virginica
0.7	Setosa
0.2	Setosa
1.2	Setosa
4.0	Virginica
3.5	Versicolor
6.3	Virginica
4.2	Setosa
5.4	Virginica
5.4	Virginica
2.8	Virginica
2.2	Setosa
1.8	Virginica
6.3	Virginica
1.7	Setosa
3.7	Setosa
0.9	Setosa
1.6	Versicolor
2.0	Virginica
2.8	Virginica
1.2	Setosa
2.0	Versicolor
0.1	Setosa
2.0	Versicolor
3.3	Virginica
