sepal.length	sepal.width	petal.length	petal.width	variety
6.1	4.2	6.2	3.3	Versicolor
8.8	5.5	9.5	5.6	Virginica
9.1	4.8	7.4	6.0	Virginica
9.8	6.8	8.3	2.4	Versicolor
8.0	3.3	4.4	1.7	Setosa
9.3	5.7	4.4	1.2	Versicolor
9.3	5.0	2.7	3.7	Setosa
9.0	4.0	1.3	1.3	Setosa
9.7	3.0	5.8	2.6	Virginica
9.4	4.4	2.5	0.4	Setosa
8.8	6.5	4.9	1.1	Setosa
9.0	3.1	8.4	2.7	Versicolor
7.6	6.5	4.9	5.1	Versicolor
10.8	3.3	8.0	2.5	Virginica
10.2	3.0	9.5	6.5	Virginica
9.4	6.9	1.8	2.9	Setosa
7.0	3.4	6.0	4.2	Setosa
9.9	5.6	8.9	6.1	Virginica
6.5	6.7	3.2	4.7	Setosa
6.5	4.3	4.8	4.0	Versicolor
11.2	5.1	7.1	2.4	Virginica
5.5	3.5	3.6	0.7	Setosa
8.8	7.2	5.6	2.0	Versicolor
6.1	3.5	7.1	4.9	Versicolor
6.0	6.5	5.1	2.6	Setosa
7.6	6.3	3.1	4.2	Setosa
10.4	4.1	8.4	1.5	Versicolor
9.9	7.0	9.6	4.3	Virginica
6.8	7.1	2.6	2.7	Setosa
7.5	8.0	3.3	2.7	Setosa
6.2	4.8	3.2	2.8	Setosa
6.5	4.0	5.8	4.3	Virginica
9.1	5.5	5.9	4.8	Setosa
6.0	2.5	8.0	4.0	Versicolor
7.8	3.9	6.1	5.4	Virginica
12.2	6.3	10.2	4.2	Virginica
8.3	6.7	8.9	2.8	Virginica
10.3	5.3	8.9	4.8	Versicolor
6.1	6.5	4.5	2.0	Versicolor
8.3	4.2	9.6	1.9	Virginica
9.8	3.9	5.6	4.3	Virginica
7.1	3.6	3.5	4.7	Setosa
9.6	7.5	7.9	5.8	Virginica
8.4	5.8	7.1	5.1	Virginica
8.9	4.7	8.7	3.8	Virginica
9.6	7.8	4.2	0.5	Setosa
7.7	3.8	9.2	4.5	Virginica
8.7	5.2	4.3	0.7	Setosa
7.3	7.3	8.1	6.4	Virginica
7.6	5.3	2.0	0.8	Setosa
7.4	6.2	4.3	2.2	Setosa
9.7	4.3	6.7	4.5	Virginica
8.6	5.8	6.4	3.4	Setosa
6.5	3.9	9.0	6.0	Versicolor
8.2	4.8	8.0	3.3	Versicolor
10.5	4.5	9.2	3.5	Virginica
10.3	6.6	4.5	2.2	Versicolor
6.4	3.0	5.5	5.0	Versicolor
5.7	8.0	2.5	1.7	Setosa
8.8	3.0	3.1	1.1	Setosa
8.4	5.4	4.8	2.0	Versicolor
7.9	6.7	5.8	4.4	Virginica
5.5	4.8	4.0	1.3	Versicolor
8.7	3.9	8.8	1.8	Versicolor
8.9	6.4	4.9	4.2	Setosa
9.6	8.0	5.4	2.7	Setosa
6.9	3.9	2.7	0.4	Setosa
6.4	5.4	2.7	4.7	Setosa
8.1	6.9	3.9	4.8	Setosa
7.2	3.5	5.7	4.7	Versicolor
7.5	5.7	4.9	1.2	Setosa
7.3	6.0	2.9	2.8	Setosa
5.1	7.2	2.4	2.7	Setosa
5.7	7.3	4.6	3.8	Versicolor
8.0	4.8	1.8	0.3	Setosa
11.7	6.2	6.0	3.8	Virginica
8.1	6.7	6.0	1.9	Setosa
7.8	7.0	9.5	3.4	Virginica
7.2	6.7	6.4	5.9	Versicolor
12.2	4.0	7.6	6.8	Virginica
7.7	2.5	8.3	3.3	Virginica
5.4	6.5	1.8	0.2	Setosa
4.8	5.9	4.1	1.2	Setosa
7.4	7.1	1.4	0.1	Setosa
7.7	6.6	3.5	5.0	Versicolor
6.9	3.6	5.6	6.3	Virginica
7.5	3.0	9.3	3.7	Virginica
10.9	3.8	6.1	4.9	Virginica
7.6	2.9	7.1	4.8	Versicolor
10.8	2.7	8.9	4.8	Virginica
5.1	4.6	3.0	0.2	Setosa
6.3	6.2	8.6	5.4	Virginica
7.0	5.3	6.6	2.5	Versicolor
8.0	4.2	9.1	4.0	Virginica
8.2	3.4	3.9	3.2	Setosa
5.8	4.7	2.5	2.2	Setosa
10.4	3.7	7.8	4.8	Virginica
9.0	6.4	6.3	4.1	Versicolor
8.0	6.7	6.5	1.5	Virginica
9.2	3.6	7.4	2.4	Versicolor
11.2	7.5	8.7	4.3	Virginica
7.1	4.5	6.6	5.8	Versicolor
7.7	6.6	9.2	3.5	Versicolor
7.4	4.6	3.0	1.2	Setosa
9.0	4.7	5.2	5.4	Versicolor
