sepal.width	petal.length	petal.width	variety
2.9	4.7	4.8	Versicolor
5.3	6.5	2.3	Versicolor
6.1	5.5	3.6	Setosa
4.9	7.8	4.3	Versicolor
5.7	6.6	5.5	Virginica
7.2	10.4	2.8	Virginica
5.0	4.0	2.0	Versicolor
3.4	2.4	1.2	Setosa
7.8	3.7	5.0	Setosa
6.9	5.6	4.9	Virginica
5.0	5.0	1.8	Versicolor
7.1	5.0	1.7	Setosa
5.9	3.9	0.3	Setosa
6.5	8.0	6.5	Virginica
4.0	4.2	1.5	Versicolor
3.4	5.5	1.4	Setosa
7.6	6.6	6.5	Virginica
3.1	4.6	4.7	Setosa
3.8	5.6	3.5	Virginica
3.4	3.6	4.7	Setosa
5.5	3.3	2.3	Setosa
8.2	2.5	0.7	Setosa
3.4	5.4	2.2	Setosa
3.5	6.0	1.6	Versicolor
5.5	5.6	1.3	Versicolor
2.6	6.9	3.7	Versicolor
5.5	5.1	3.3	Virginica
8.2	1.9	4.7	Setosa
4.5	7.9	4.8	Virginica
3.7	5.9	3.9	Versicolor
4.5	9.0	3.6	Virginica
6.8	7.3	4.8	Virginica
6.5	3.9	3.6	Setosa
5.7	3.8	1.7	Setosa
5.8	7.1	5.4	Virginica
5.0	6.9	4.1	Virginica
2.2	8.0	5.5	Versicolor
3.4	2.5	1.7	Setosa
3.0	8.8	4.6	Virginica
4.4	5.9	4.3	Virginica
2.3	3.3	1.0	Versicolor
3.5	3.5	2.2	Setosa
3.0	8.8	5.7	Virginica
6.9	4.5	4.6	Versicolor
3.7	6.8	3.8	Versicolor
3.0	5.9	0.8	Setosa
4.8	8.2	5.6	Virginica
4.5	4.6	0.1	Setosa
3.9	5.1	2.4	Setosa
3.6	9.6	2.8	Virginica
6.2	5.2	2.2	Setosa
5.4	5.8	4.9	Setosa
7.1	2.4	4.7	Setosa
4.8	8.0	5.5	Virginica
4.0	5.6	2.9	Versicolor
2.6	6.0	3.7	Versicolor
6.3	3.9	0.7	Setosa
7.2	5.7	3.8	Virginica
7.0	8.0	3.0	Versicolor
5.0	5.0	5.2	Virginica
6.9	8.3	2.8	Virginica
6.8	5.1	3.5	Versicolor
3.7	5.7	4.9	Versicolor
6.3	8.9	5.3	Versicolor
3.9	6.6	3.8	Virginica
4.1	4.4	3.4	Versicolor
7.2	7.4	5.2	Versicolor
6.8	8.4	2.5	Virginica
7.4	3.0	4.9	Setosa
4.5	8.3	2.8	Virginica
6.3	6.8	3.4	Versicolor
6.4	2.2	0.9	Setosa
3.0	5.5	4.9	Virginica
3.0	8.0	5.5	Versicolor
5.1	7.6	3.4	Virginica
2.7	8.9	4.3	Virginica
7.7	2.0	3.2	Setosa
5.9	6.1	5.3	Versicolor
6.2	7.8	4.9	Virginica
6.9	7.6	4.8	Versicolor
3.0	5.2	3.5	Virginica
3.4	5.4	2.7	Setosa
4.3	9.6	4.6	Virginica
4.5	6.3	3.3	Virginica
5.6	3.5	0.7	Setosa
8.0	1.4	2.7	Setosa
2.9	6.2	2.0	Versicolor
4.7	6.1	2.9	Virginica
6.9	4.8	4.6	Versicolor
4.6	8.5	4.8	Virginica
3.9	7.7	3.9	Versicolor
6.5	7.4	5.4	Versicolor
4.2	2.3	2.2	Setosa
4.2	7.2	1.3	Versicolor
6.8	3.5	3.3	Setosa
3.0	2.9	1.2	Setosa
8.3	10.9	5.0	Virginica
6.1	4.5	2.1	Setosa
6.5	1.3	4.7	Setosa
5.2	5.0	4.9	Setosa
4.8	4.0	1.8	Versicolor
6.3	1.3	1.8	Setosa
3.8	3.2	2.3	Setosa
7.0	3.1	0.7	Setosa
2.7	7.0	3.0	Versicolor
