sepal.length	sepal.width	variety
6.8	3.9	Virginica
9.2	5.0	Virginica
7.5	5.3	Versicolor
6.8	7.2	Setosa
7.3	6.7	Virginica
5.2	8.6	Setosa
9.0	8.1	Setosa
11.3	2.9	Virginica
7.0	4.2	Versicolor
10.9	5.7	Virginica
10.6	3.4	Versicolor
8.5	5.2	Setosa
11.7	6.8	Virginica
10.0	3.5	Virginica
9.8	4.2	Versicolor
9.1	7.5	Versicolor
7.5	6.5	Virginica
10.3	7.3	Versicolor
9.1	3.5	Setosa
4.9	6.4	Setosa
7.5	7.7	Setosa
6.1	4.8	Setosa
9.3	2.5	Virginica
5.0	5.3	Setosa
8.2	4.5	Versicolor
4.8	3.4	Setosa
8.8	6.5	Setosa
10.7	4.2	Versicolor
7.9	3.0	Virginica
6.3	7.9	Setosa
6.3	7.2	Virginica
7.0	7.0	Setosa
7.4	6.9	Setosa
8.1	5.0	Virginica
8.8	6.2	Versicolor
8.3	6.3	Virginica
4.8	5.1	Setosa
7.7	4.3	Setosa
7.2	6.0	Virginica
11.9	7.3	Virginica
5.0	5.3	Setosa
10.9	4.7	Versicolor
6.3	3.4	Virginica
6.2	5.2	Setosa
6.5	4.5	Setosa
6.3	6.5	Versicolor
5.4	7.6	Setosa
8.8	5.7	Virginica
11.4	3.6	Virginica
9.6	8.3	Setosa
7.9	4.5	Versicolor
7.4	7.6	Setosa
9.2	4.9	Versicolor
8.0	4.9	Versicolor
7.6	7.0	Virginica
7.4	6.0	Versicolor
8.8	3.1	Versicolor
10.6	3.8	Versicolor
8.5	4.4	Setosa
10.2	7.3	Virginica
5.8	3.3	Virginica
8.6	7.0	Versicolor
11.0	4.2	Virginica
7.9	6.5	Setosa
7.1	4.3	Versicolor
6.1	7.4	Setosa
5.9	7.5	Setosa
10.7	2.6	Virginica
9.7	5.8	Versicolor
5.9	4.9	Setosa
9.5	7.9	Setosa
7.3	4.0	Virginica
9.7	4.1	Virginica
4.8	3.5	Setosa
9.0	7.0	Virginica
8.0	3.5	Setosa
6.9	5.1	Versicolor
6.6	4.0	Versicolor
7.9	5.1	Setosa
5.3	6.5	Setosa
9.2	5.0	Virginica
9.9	3.3	Virginica
8.7	6.3	Virginica
8.3	4.3	Versicolor
6.9	3.6	Virginica
8.3	4.8	Virginica
7.6	6.7	Setosa
7.7	2.8	Virginica
9.9	6.4	Versicolor
5.1	5.3	Setosa
9.4	5.6	Virginica
4.6	4.6	Setosa
7.5	4.7	Virginica
7.2	6.5	Virginica
7.5	3.5	Versicolor
7.6	2.9	Versicolor
8.1	5.8	Virginica
8.5	2.7	Versicolor
7.1	2.6	Virginica
7.2	6.6	Versicolor
7.9	8.4	Setosa
10.2	7.0	Versicolor
8.5	5.2	Versicolor
8.5	5.5	Virginica
7.2	3.4	Setosa
