sepal.length	variety
6.8	Virginica
6.6	Versicolor
9.3	Virginica
10.9	Virginica
9.6	Setosa
11.6	Virginica
7.6	Setosa
5.3	Setosa
7.7	Versicolor
10.3	Virginica
6.2	Versicolor
9.7	Versicolor
6.8	Virginica
8.9	Setosa
9.4	Virginica
8.3	Versicolor
6.2	Versicolor
5.4	Setosa
9.9	Setosa
8.8	Virginica
5.0	Setosa
5.7	Setosa
11.1	Versicolor
10.8	Versicolor
8.9	Setosa
6.7	Virginica
7.2	Virginica
8.6	Versicolor
6.5	Versicolor
6.4	Virginica
8.0	Versicolor
11.2	Virginica
9.0	Versicolor
8.5	Virginica
12.2	Virginica
9.9	Setosa
12.2	Virginica
6.9	Virginica
10.4	Virginica
6.7	Setosa
6.6	Setosa
11.0	Virginica
7.8	Virginica
7.7	Versicolor
8.6	Versicolor
7.4	Versicolor
7.3	Setosa
9.6	Setosa
11.0	Virginica
9.8	Versicolor
8.8	Setosa
8.6	Setosa
8.5	Versicolor
4.4	Setosa
9.5	Versicolor
10.2	Virginica
11.5	Versicolor
10.7	Virginica
7.3	Setosa
6.0	Setosa
9.7	Setosa
10.2	Versicolor
7.8	Virginica
6.9	Versicolor
7.0	Setosa
12.4	Virginica
9.1	Versicolor
8.3	Virginica
5.6	Setosa
7.7	Versicolor
5.1	Setosa
5.9	Setosa
7.1	Versicolor
8.4	Setosa
6.7	Virginica
6.1	Virginica
8.9	Virginica
8.6	Versicolor
7.1	Setosa
6.4	Versicolor
6.8	Versicolor
6.2	Versicolor
6.6	Versicolor
10.3	Versicolor
9.1	Versicolor
10.0	Virginica
7.5	Versicolor
10.4	Versicolor
8.5	Versicolor
6.4	Setosa
5.5	Versicolor
10.3	Versicolor
9.5	Setosa
6.8	Virginica
5.5	Setosa
10.0	Virginica
8.7	Versicolor
5.7	Setosa
10.7	Virginica
6.2	Virginica
9.3	Virginica
7.6	Setosa
5.5	Setosa
8.7	Setosa
8.9	Setosa
