petal.length	variety
8.6	Versicolor
8.9	Virginica
6.1	Virginica
5.1	Versicolor
9.3	Virginica
7.0	Versicolor
6.2	Setosa
4.0	Setosa
9.6	Virginica
7.3	Versicolor
6.5	Virginica
5.1	Versicolor
7.4	Virginica
7.0	Versicolor
1.7	Setosa
2.9	Setosa
8.5	Versicolor
3.1	Setosa
8.2	Virginica
7.8	Virginica
5.5	Setosa
8.2	Versicolor
8.4	Virginica
4.8	Versicolor
8.0	Virginica
7.5	Versicolor
8.1	Virginica
7.6	Virginica
9.0	Virginica
3.3	Setosa
1.5	Setosa
6.6	Versicolor
8.6	Versicolor
4.4	Setosa
7.1	Virginica
1.5	Setosa
7.2	Versicolor
5.5	Versicolor
8.0	Virginica
7.0	Virginica
5.9	Setosa
5.3	Versicolor
7.8	Virginica
5.0	Versicolor
4.4	Setosa
2.0	Setosa
4.5	Setosa
5.3	Setosa
6.1	Virginica
6.1	Setosa
8.7	Virginica
4.0	Setosa
5.5	Versicolor
1.6	Setosa
4.7	Versicolor
5.4	Setosa
5.8	Virginica
1.8	Setosa
6.5	Versicolor
6.6	Virginica
9.6	Virginica
8.4	Virginica
4.6	Setosa
4.0	Setosa
9.4	Virginica
5.4	Setosa
3.7	Setosa
6.1	Versicolor
3.9	Setosa
2.9	Setosa
7.4	Virginica
6.0	Versicolor
4.0	Setosa
8.6	Versicolor
6.5	Versicolor
8.3	Virginica
7.6	Virginica
8.5	Versicolor
8.0	Versicolor
8.7	Versicolor
5.8	Setosa
10.1	Virginica
4.9	Versicolor
8.4	Versicolor
4.4	Setosa
6.6	Versicolor
8.6	Virginica
4.9	Setosa
5.1	Setosa
3.5	Setosa
5.2	Versicolor
1.9	Setosa
2.2	Setosa
5.3	Setosa
7.7	Versicolor
7.4	Versicolor
5.8	Versicolor
1.7	Setosa
10.8	Virginica
4.3	Versicolor
4.0	Versicolor
6.6	Virginica
8.1	Virginica
6.9	Virginica
9.7	Virginica
