petal.width	variety
5.6	Virginica
5.8	Virginica
2.3	Versicolor
4.8	Setosa
0.2	Setosa
5.2	Virginica
5.1	Virginica
6.3	Virginica
1.2	Setosa
5.8	Virginica
4.1	Virginica
4.5	Versicolor
5.0	Versicolor
3.4	Virginica
2.5	Virginica
5.8	Versicolor
3.4	Virginica
2.2	Setosa
3.9	Virginica
5.5	Versicolor
5.0	Virginica
1.7	Setosa
4.4	Setosa
6.7	Virginica
4.1	Virginica
3.7	Setosa
5.0	Versicolor
0.2	Setosa
5.7	Virginica
4.6	Versicolor
5.1	Virginica
4.8	Versicolor
3.3	Setosa
3.8	Virginica
0.7	Setosa
1.7	Setosa
1.0	Setosa
4.0	Versicolor
2.3	Virginica
5.8	Virginica
2.8	Virginica
2.2	Setosa
3.5	Virginica
5.3	Virginica
5.8	Virginica
0.8	Setosa
1.7	Setosa
5.6	Versicolor
4.3	Virginica
5.0	Versicolor
3.8	Virginica
2.2	Setosa
2.2	Setosa
4.2	Versicolor
0.2	Setosa
4.3	Virginica
3.5	Virginica
2.8	Versicolor
1.7	Versicolor
3.9	Versicolor
3.0	Virginica
3.3	Virginica
1.2	Setosa
2.2	Setosa
2.5	Virginica
4.4	Virginica
1.9	Virginica
3.0	Versicolor
3.2	Setosa
2.9	Setosa
2.7	Versicolor
4.4	Virginica
1.4	Versicolor
3.6	Versicolor
3.0	Versicolor
3.2	Setosa
3.7	Setosa
3.4	Versicolor
5.5	Versicolor
1.7	Setosa
3.3	Virginica
3.8	Versicolor
2.7	Setosa
1.7	Setosa
4.3	Virginica
2.2	Setosa
4.7	Setosa
5.6	Versicolor
4.7	Setosa
2.6	Setosa
4.3	Virginica
1.8	Virginica
1.9	Versicolor
6.6	Virginica
2.8	Versicolor
2.7	Setosa
1.8	Virginica
1.4	Versicolor
2.0	Versicolor
0.2	Setosa
0.9	Setosa
5.2	Versicolor
1.8	Versicolor
4.6	Virginica
3.3	Versicolor
