sepal.length	variety
11.2	Versicolor
9.7	Setosa
7.6	Setosa
7.0	Setosa
5.6	Setosa
6.4	Setosa
9.6	Versicolor
10.5	Versicolor
7.0	Versicolor
7.2	Setosa
8.0	Versicolor
7.7	Virginica
4.4	Setosa
8.4	Virginica
6.8	Versicolor
8.1	Versicolor
6.8	Versicolor
9.6	Virginica
6.7	Setosa
8.5	Versicolor
7.2	Versicolor
8.3	Setosa
5.7	Setosa
7.1	Versicolor
8.9	Setosa
8.6	Versicolor
8.3	Versicolor
10.7	Versicolor
10.8	Virginica
9.4	Setosa
6.4	Virginica
11.7	Virginica
11.1	Versicolor
6.0	Setosa
9.8	Virginica
10.7	Virginica
8.3	Setosa
10.7	Virginica
9.0	Setosa
7.5	Versicolor
7.2	Versicolor
10.2	Virginica
8.7	Versicolor
5.8	Setosa
5.5	Setosa
10.0	Virginica
11.7	Virginica
8.1	Setosa
10.5	Virginica
10.5	Versicolor
8.2	Virginica
9.8	Versicolor
8.4	Setosa
10.3	Virginica
9.4	Setosa
4.9	Setosa
7.5	Versicolor
6.7	Setosa
5.1	Setosa
5.8	Virginica
8.4	Virginica
9.3	Virginica
10.7	Versicolor
8.0	Setosa
6.0	Setosa
9.4	Setosa
7.7	Virginica
9.6	Versicolor
9.0	Virginica
11.1	Virginica
6.3	Setosa
9.4	Virginica
10.4	Versicolor
10.5	Virginica
6.1	Setosa
7.0	Versicolor
10.7	Virginica
6.7	Virginica
8.3	Virginica
8.4	Versicolor
7.4	Versicolor
6.5	Setosa
8.6	Versicolor
8.6	Virginica
7.0	Versicolor
9.2	Setosa
9.0	Setosa
8.0	Virginica
9.8	Setosa
6.6	Setosa
7.9	Versicolor
10.3	Virginica
7.3	Versicolor
7.6	Virginica
5.1	Setosa
8.2	Virginica
9.4	Setosa
10.0	Versicolor
6.2	Versicolor
9.6	Versicolor
5.6	Setosa
11.4	Virginica
5.6	Versicolor
9.8	Virginica
9.4	Virginica
