sepal.width	petal.length	petal.width	variety
7.5	4.0	0.2	Setosa
4.2	8.3	2.8	Versicolor
5.4	9.9	4.3	Virginica
3.6	4.1	4.2	Setosa
4.2	7.4	2.9	Versicolor
6.3	7.6	5.3	Versicolor
4.5	2.7	2.2	Setosa
6.0	7.9	2.3	Virginica
6.3	6.1	3.7	Setosa
5.4	6.5	3.5	Versicolor
4.7	4.2	3.7	Setosa
7.0	5.0	3.0	Versicolor
4.4	10.1	5.9	Virginica
5.8	6.2	0.5	Setosa
6.7	7.6	2.9	Virginica
5.1	8.9	3.7	Versicolor
3.4	4.2	4.5	Versicolor
7.5	6.1	3.9	Versicolor
3.9	5.9	3.2	Setosa
7.0	7.4	3.0	Versicolor
7.0	3.5	5.6	Versicolor
6.0	7.3	1.6	Virginica
2.6	5.5	5.2	Versicolor
3.3	1.4	2.7	Setosa
6.7	3.4	3.2	Setosa
7.2	4.5	5.0	Versicolor
3.5	1.3	3.2	Setosa
6.6	8.0	5.8	Virginica
4.9	3.5	4.9	Setosa
3.2	8.2	6.8	Virginica
5.8	4.5	1.8	Versicolor
7.5	8.0	6.1	Virginica
4.5	8.3	3.8	Virginica
6.9	5.9	0.7	Setosa
6.2	9.9	4.3	Virginica
4.8	8.2	6.5	Virginica
7.0	5.5	1.7	Virginica
2.6	5.6	5.9	Virginica
6.0	5.9	0.2	Setosa
7.0	6.2	5.7	Versicolor
6.6	1.9	2.2	Setosa
6.0	4.9	0.6	Setosa
2.7	6.0	4.0	Versicolor
4.3	7.9	4.0	Virginica
4.2	5.4	1.7	Versicolor
2.7	5.1	2.6	Versicolor
4.8	6.6	5.0	Versicolor
7.2	6.6	1.0	Versicolor
4.4	5.3	1.0	Versicolor
3.8	3.8	1.3	Setosa
4.2	8.6	1.9	Virginica
5.7	7.7	1.9	Versicolor
4.0	4.0	1.8	Versicolor
6.0	5.2	4.0	Virginica
8.1	8.1	3.5	Virginica
3.0	7.1	5.1	Virginica
6.5	5.7	1.5	Versicolor
5.3	7.7	4.2	Virginica
5.0	3.3	2.8	Setosa
3.2	9.0	3.5	Virginica
5.4	1.5	0.7	Setosa
7.4	8.1	6.3	Virginica
6.8	6.9	4.8	Versicolor
4.0	8.3	2.2	Virginica
2.7	7.5	3.5	Versicolor
5.2	4.0	4.4	Setosa
5.6	8.4	2.4	Versicolor
5.0	7.5	4.4	Virginica
5.1	4.9	4.1	Setosa
3.1	5.5	0.6	Setosa
3.3	8.6	5.2	Virginica
7.4	4.6	0.7	Setosa
4.4	5.8	2.1	Versicolor
4.3	4.2	1.8	Setosa
7.5	9.4	6.1	Virginica
5.3	10.2	4.6	Virginica
5.8	9.1	2.4	Virginica
7.0	8.0	5.2	Versicolor
3.1	6.9	2.8	Virginica
2.9	4.8	1.8	Versicolor
6.9	1.7	4.9	Setosa
7.0	5.6	4.1	Setosa
6.0	4.4	1.6	Versicolor
5.8	9.3	3.9	Versicolor
3.3	7.2	2.6	Versicolor
5.9	4.1	2.4	Setosa
3.4	4.5	2.6	Versicolor
7.1	5.7	6.0	Versicolor
3.8	3.5	0.3	Setosa
5.0	7.0	4.5	Versicolor
7.0	8.9	2.4	Versicolor
4.5	2.1	3.7	Setosa
6.0	9.1	2.8	Virginica
4.2	5.6	1.2	Setosa
3.7	6.6	4.5	Virginica
6.8	8.9	2.5	Virginica
5.5	1.8	1.7	Setosa
7.5	5.3	5.8	Virginica
3.8	8.7	6.0	Virginica
7.9	4.5	2.9	Setosa
3.7	3.0	1.2	Setosa
3.4	7.3	6.3	Virginica
6.4	5.7	5.9	Versicolor
7.6	9.6	3.8	Virginica
2.8	6.8	2.3	Virginica
