sepal.length	sepal.width	variety
11.2	7.0	Virginica
5.6	5.3	Setosa
4.8	7.4	Setosa
7.0	4.1	Versicolor
7.3	5.9	Virginica
6.0	6.9	Versicolor
8.2	6.2	Versicolor
8.5	3.9	Versicolor
7.0	5.0	Versicolor
6.2	5.2	Setosa
9.7	7.5	Virginica
11.7	6.6	Virginica
8.9	7.0	Versicolor
6.4	3.4	Versicolor
10.8	2.7	Virginica
6.7	3.8	Virginica
6.1	6.0	Versicolor
7.5	4.8	Versicolor
8.1	5.4	Versicolor
7.4	7.1	Virginica
5.8	8.5	Setosa
7.3	3.8	Virginica
6.1	4.5	Setosa
9.3	2.7	Virginica
6.1	7.0	Versicolor
5.7	6.4	Setosa
7.3	6.0	Virginica
7.4	5.5	Versicolor
7.4	5.1	Setosa
7.0	7.5	Virginica
7.2	5.9	Versicolor
6.1	4.7	Setosa
9.7	4.6	Virginica
8.2	3.6	Virginica
10.4	3.6	Versicolor
4.9	6.0	Setosa
6.7	7.5	Setosa
10.8	3.4	Virginica
9.2	5.5	Versicolor
6.8	4.2	Virginica
7.0	6.2	Versicolor
8.1	4.4	Versicolor
10.4	4.8	Virginica
8.3	5.3	Versicolor
4.6	7.2	Setosa
7.8	7.7	Virginica
4.9	7.5	Setosa
9.3	4.1	Versicolor
9.7	4.2	Versicolor
7.2	4.4	Setosa
6.1	7.0	Virginica
6.8	6.0	Setosa
6.9	3.7	Versicolor
6.5	4.0	Setosa
6.1	4.1	Setosa
6.9	7.2	Setosa
6.6	4.4	Setosa
7.5	5.5	Setosa
8.1	7.3	Versicolor
7.7	3.0	Versicolor
9.1	7.5	Virginica
7.4	5.7	Virginica
8.9	6.7	Virginica
9.8	4.5	Virginica
5.6	4.8	Setosa
10.5	7.0	Virginica
9.7	6.6	Versicolor
6.6	6.8	Virginica
10.0	5.0	Setosa
5.7	4.7	Setosa
6.1	6.0	Versicolor
5.0	8.0	Setosa
9.6	7.8	Setosa
9.2	6.1	Versicolor
10.7	5.7	Virginica
8.9	6.4	Setosa
11.0	7.2	Versicolor
7.9	5.2	Versicolor
8.6	7.4	Setosa
10.0	4.3	Versicolor
5.0	6.5	Versicolor
7.7	5.6	Versicolor
6.9	7.0	Virginica
5.8	4.5	Setosa
7.4	6.4	Setosa
5.8	6.3	Virginica
8.9	4.4	Setosa
7.5	5.3	Setosa
9.4	4.6	Setosa
11.2	5.0	Virginica
9.1	3.5	Versicolor
9.2	6.8	Virginica
7.1	7.0	Versicolor
6.8	6.3	Versicolor
5.6	5.7	Versicolor
10.1	7.4	Versicolor
8.2	3.4	Virginica
6.3	6.0	Versicolor
8.0	3.4	Setosa
7.0	6.5	Virginica
8.7	5.0	Virginica
10.7	7.3	Virginica
7.5	5.9	Versicolor
7.9	4.8	Virginica
11.6	6.0	Virginica
