petal.width	variety
3.8	Virginica
3.3	Virginica
5.2	Versicolor
3.0	Virginica
4.7	Setosa
1.8	Versicolor
3.2	Setosa
5.4	Virginica
0.7	Setosa
4.7	Setosa
2.6	Versicolor
4.6	Setosa
0.7	Setosa
3.8	Virginica
0.2	Setosa
3.1	Versicolor
1.2	Setosa
6.3	Virginica
4.8	Virginica
4.5	Versicolor
2.5	Virginica
3.3	Setosa
2.9	Setosa
3.2	Setosa
4.3	Virginica
2.2	Versicolor
2.5	Versicolor
4.2	Setosa
0.7	Setosa
4.6	Versicolor
3.5	Virginica
1.1	Setosa
1.2	Setosa
2.4	Setosa
2.8	Setosa
3.5	Versicolor
0.6	Setosa
3.9	Versicolor
2.2	Setosa
4.8	Virginica
1.9	Virginica
6.1	Virginica
2.4	Setosa
5.9	Virginica
1.5	Virginica
2.7	Setosa
5.5	Versicolor
4.2	Setosa
3.3	Versicolor
3.0	Versicolor
2.7	Versicolor
3.0	Versicolor
6.7	Virginica
6.2	Virginica
1.9	Virginica
4.2	Setosa
2.9	Virginica
1.8	Setosa
4.1	Virginica
3.5	Versicolor
1.3	Versicolor
6.5	Virginica
4.5	Versicolor
1.8	Virginica
1.2	Setosa
0.2	Setosa
3.3	Versicolor
3.8	Virginica
2.6	Setosa
4.8	Setosa
0.5	Setosa
4.3	Versicolor
3.8	Versicolor
5.2	Versicolor
3.4	Setosa
1.8	Virginica
6.8	Virginica
4.7	Setosa
5.6	Versicolor
2.7	Setosa
6.0	Virginica
7.0	Virginica
1.4	Versicolor
2.4	Versicolor
1.7	Setosa
2.1	Virginica
6.0	Versicolor
4.1	Virginica
2.3	Versicolor
3.3	Virginica
1.7	Setosa
1.1	Setosa
0.7	Setosa
3.6	Virginica
1.0	Versicolor
5.8	Versicolor
5.4	Versicolor
4.4	Virginica
1.2	Setosa
1.3	Versicolor
4.5	Virginica
4.9	Virginica
3.6	Setosa
1.4	Setosa
4.8	Virginica
