sepal.length	sepal.width	variety
6.4	3.6	Setosa
4.4	3.9	Setosa
5.9	6.4	Versicolor
5.2	4.1	Setosa
6.5	3.8	Versicolor
12.2	7.1	Virginica
7.6	6.5	Versicolor
7.3	5.2	Virginica
9.3	5.6	Versicolor
6.7	5.3	Versicolor
7.0	7.0	Setosa
5.2	5.0	Setosa
6.9	6.7	Versicolor
11.6	6.5	Virginica
9.4	3.5	Virginica
9.3	8.5	Setosa
9.1	3.1	Setosa
8.1	6.5	Setosa
7.4	4.6	Virginica
9.4	7.1	Setosa
10.4	3.7	Virginica
10.4	6.6	Virginica
11.2	5.0	Virginica
6.7	4.9	Versicolor
10.9	6.2	Virginica
10.0	4.0	Versicolor
9.9	6.9	Setosa
8.1	5.0	Versicolor
7.6	4.3	Virginica
7.8	3.5	Virginica
9.1	3.4	Versicolor
9.1	4.7	Setosa
9.7	4.2	Virginica
8.5	6.9	Setosa
6.6	6.7	Versicolor
12.2	3.5	Virginica
8.8	5.9	Virginica
9.8	6.7	Virginica
10.3	7.2	Versicolor
7.5	8.0	Setosa
10.0	7.9	Versicolor
9.9	3.7	Setosa
9.1	7.3	Setosa
9.7	3.5	Virginica
8.2	6.3	Virginica
7.9	3.7	Versicolor
9.5	5.7	Setosa
6.8	7.0	Setosa
7.9	4.5	Versicolor
7.2	6.5	Versicolor
9.6	7.5	Versicolor
9.7	4.3	Virginica
9.0	6.8	Versicolor
9.2	6.9	Virginica
6.7	6.9	Setosa
7.4	5.9	Versicolor
6.9	6.1	Versicolor
8.1	6.0	Virginica
10.8	5.8	Virginica
8.7	4.1	Virginica
8.1	7.5	Virginica
5.1	5.8	Setosa
9.8	7.4	Virginica
6.3	4.9	Setosa
9.5	4.5	Virginica
8.3	4.5	Setosa
4.9	6.0	Virginica
8.0	7.5	Setosa
8.5	7.0	Virginica
9.9	3.8	Virginica
6.8	4.5	Versicolor
7.6	7.3	Versicolor
7.5	3.0	Virginica
10.2	5.3	Virginica
6.4	7.0	Setosa
6.3	6.8	Virginica
4.8	7.9	Setosa
6.2	5.7	Setosa
6.1	2.5	Versicolor
7.4	3.5	Setosa
8.0	3.5	Setosa
9.5	3.1	Versicolor
9.0	3.2	Virginica
9.6	6.3	Setosa
5.4	4.4	Setosa
8.0	6.4	Setosa
7.6	5.3	Versicolor
7.9	5.1	Virginica
10.0	7.5	Virginica
8.7	5.4	Setosa
7.7	5.2	Versicolor
7.5	2.5	Versicolor
8.9	6.3	Virginica
6.7	3.6	Versicolor
8.2	7.1	Versicolor
6.0	3.2	Virginica
11.2	5.5	Virginica
10.3	3.0	Virginica
5.3	7.5	Setosa
7.5	5.9	Versicolor
7.5	4.4	Versicolor
9.7	5.4	Versicolor
9.1	5.5	Setosa
8.4	3.3	Virginica
9.7	4.3	Virginica
