petal.width	variety
2.8	Setosa
2.5	Versicolor
5.8	Versicolor
2.5	Versicolor
3.8	Virginica
1.2	Setosa
3.5	Virginica
3.0	Versicolor
1.8	Virginica
3.0	Versicolor
4.0	Virginica
3.6	Virginica
4.4	Versicolor
5.8	Versicolor
4.4	Virginica
2.9	Setosa
4.9	Setosa
5.4	Virginica
1.2	Setosa
6.3	Virginica
1.5	Versicolor
3.5	Virginica
0.2	Setosa
3.5	Virginica
4.7	Versicolor
0.7	Setosa
0.8	Setosa
3.9	Versicolor
5.8	Virginica
5.0	Versicolor
2.1	Setosa
5.6	Virginica
4.4	Setosa
3.8	Virginica
3.8	Virginica
0.2	Setosa
4.2	Versicolor
1.1	Versicolor
2.6	Virginica
3.5	Virginica
5.0	Virginica
3.3	Setosa
5.7	Versicolor
4.8	Setosa
0.6	Setosa
3.4	Virginica
0.2	Setosa
3.4	Virginica
3.4	Virginica
3.2	Virginica
5.3	Versicolor
5.8	Versicolor
5.5	Virginica
5.8	Virginica
5.8	Versicolor
4.6	Versicolor
2.8	Virginica
2.6	Versicolor
5.0	Virginica
3.2	Setosa
5.9	Versicolor
1.8	Setosa
5.0	Setosa
2.7	Setosa
3.5	Versicolor
4.5	Virginica
2.8	Virginica
1.4	Versicolor
4.8	Versicolor
2.4	Versicolor
2.5	Versicolor
2.7	Versicolor
4.5	Versicolor
1.0	Versicolor
3.7	Setosa
2.8	Virginica
2.3	Virginica
4.7	Setosa
6.0	Virginica
3.6	Virginica
1.1	Setosa
3.0	Versicolor
2.6	Versicolor
5.5	Versicolor
4.7	Setosa
3.7	Setosa
3.7	Setosa
0.9	Setosa
1.2	Setosa
4.7	Setosa
6.1	Virginica
6.2	Virginica
3.0	Versicolor
4.8	Setosa
2.7	Setosa
4.0	Versicolor
2.3	Virginica
4.4	Setosa
4.3	Virginica
2.2	Versicolor
3.7	Setosa
1.4	Versicolor
0.7	Setosa
4.8	Virginica
2.5	Versicolor
