sepal.width	petal.length	petal.width	variety
5.0	1.3	4.7	Setosa
2.7	7.7	1.8	Versicolor
5.7	7.5	3.0	Versicolor
7.0	4.9	0.7	Setosa
6.7	8.6	3.0	Versicolor
3.0	9.3	3.7	Virginica
7.1	1.5	0.2	Setosa
7.5	5.6	1.6	Setosa
6.9	1.3	2.9	Setosa
4.3	7.6	2.8	Versicolor
2.8	8.0	5.3	Versicolor
4.4	6.0	3.2	Setosa
7.0	9.2	4.0	Virginica
4.9	4.2	0.7	Setosa
6.4	4.1	2.4	Setosa
5.8	4.4	3.8	Versicolor
5.4	4.1	2.2	Setosa
2.8	7.6	3.5	Versicolor
8.3	3.6	3.7	Setosa
5.5	5.1	3.8	Versicolor
4.6	6.1	2.7	Setosa
4.7	6.8	3.9	Virginica
4.2	6.7	4.3	Virginica
2.5	5.8	4.3	Virginica
6.4	5.7	2.4	Versicolor
2.8	5.2	3.2	Versicolor
3.2	7.6	2.0	Virginica
6.0	6.2	5.0	Versicolor
5.9	7.2	4.0	Versicolor
5.2	1.9	4.7	Setosa
5.7	2.5	4.7	Setosa
6.2	5.8	4.2	Setosa
4.1	7.9	6.8	Virginica
3.5	6.5	5.0	Virginica
4.0	6.0	4.5	Versicolor
4.7	2.0	0.9	Setosa
4.8	6.7	6.5	Virginica
3.0	2.1	4.6	Setosa
7.3	5.0	2.8	Setosa
5.9	4.3	3.3	Versicolor
7.1	5.9	0.2	Setosa
7.5	4.9	4.8	Setosa
5.3	7.8	4.4	Versicolor
6.9	3.4	0.2	Setosa
2.8	4.8	3.3	Setosa
6.5	5.5	4.9	Virginica
4.3	5.1	5.9	Virginica
7.4	6.0	4.6	Versicolor
4.4	7.8	2.1	Versicolor
4.2	1.7	0.7	Setosa
3.9	6.2	5.8	Versicolor
4.7	5.5	1.0	Versicolor
6.7	9.2	5.4	Versicolor
7.5	1.2	3.7	Setosa
4.7	5.3	5.8	Virginica
6.1	9.4	1.5	Versicolor
7.3	7.9	3.0	Virginica
3.0	8.0	5.0	Versicolor
5.8	10.0	4.5	Virginica
2.7	6.6	4.4	Virginica
7.3	2.9	1.2	Setosa
5.0	9.6	6.6	Virginica
5.5	1.3	2.3	Setosa
5.2	6.9	4.3	Virginica
7.6	3.5	3.2	Setosa
7.7	5.8	4.7	Setosa
6.8	6.2	4.6	Virginica
7.5	8.3	2.8	Virginica
3.4	6.3	1.0	Versicolor
5.9	8.5	4.0	Versicolor
5.7	6.4	4.9	Versicolor
3.1	6.9	3.1	Virginica
5.1	1.5	3.6	Setosa
4.3	9.1	6.4	Virginica
3.4	6.1	5.3	Virginica
3.4	4.5	1.9	Setosa
7.5	7.4	2.6	Virginica
5.1	5.0	3.5	Versicolor
3.7	8.0	2.0	Versicolor
2.5	7.4	3.1	Versicolor
8.3	2.4	2.9	Setosa
7.0	5.9	3.9	Versicolor
4.2	2.4	4.2	Setosa
4.3	1.7	1.8	Setosa
3.8	7.5	2.8	Versicolor
5.5	7.5	3.6	Virginica
7.3	10.1	3.1	Virginica
5.8	6.2	2.6	Versicolor
4.4	2.5	1.2	Setosa
4.5	3.0	4.7	Setosa
5.8	7.6	5.5	Virginica
3.0	7.9	4.8	Virginica
5.7	9.6	3.6	Versicolor
4.5	5.1	4.9	Versicolor
5.0	8.7	3.3	Virginica
7.4	3.9	4.3	Setosa
5.0	3.5	4.0	Versicolor
4.7	6.0	6.0	Virginica
2.6	8.4	3.7	Versicolor
5.3	8.0	5.8	Versicolor
6.0	9.6	1.8	Virginica
7.9	6.0	1.9	Setosa
6.0	9.6	4.8	Virginica
3.0	5.5	5.7	Virginica
5.2	6.6	4.4	Virginica
