sepal.width	petal.length	petal.width	variety
5.5	1.8	2.7	Setosa
4.4	5.8	3.3	Versicolor
5.7	6.6	6.4	Virginica
5.0	7.1	2.3	Virginica
3.9	7.3	2.5	Versicolor
4.5	9.2	3.5	Virginica
6.5	10.1	6.6	Virginica
8.0	4.8	2.7	Setosa
7.8	5.7	6.6	Virginica
7.0	4.6	1.1	Setosa
3.9	5.7	3.9	Versicolor
7.6	8.6	4.9	Virginica
4.0	3.9	3.7	Setosa
4.3	5.9	0.7	Setosa
4.5	8.7	3.5	Versicolor
8.3	7.9	2.0	Virginica
5.2	2.9	3.2	Setosa
5.7	9.5	4.0	Virginica
7.4	2.9	4.7	Setosa
3.5	9.5	2.9	Virginica
7.5	7.1	1.3	Versicolor
3.7	5.5	1.7	Setosa
5.6	9.2	1.5	Versicolor
5.4	2.4	0.2	Setosa
5.7	1.8	4.7	Setosa
5.3	8.1	3.0	Versicolor
7.9	4.5	3.7	Setosa
6.7	2.9	2.2	Setosa
4.5	7.4	5.1	Versicolor
4.8	7.6	5.9	Virginica
4.0	4.8	4.8	Virginica
7.9	4.9	4.7	Setosa
7.0	4.0	1.3	Versicolor
6.5	7.5	6.0	Virginica
5.4	8.1	5.3	Virginica
7.0	6.1	5.4	Versicolor
6.4	8.5	6.0	Versicolor
7.8	4.7	3.1	Versicolor
6.9	6.1	4.3	Versicolor
4.2	9.4	5.8	Virginica
4.8	7.6	2.7	Virginica
6.9	5.0	0.4	Setosa
3.0	8.3	4.7	Virginica
6.0	9.5	5.6	Virginica
6.1	2.5	0.1	Setosa
4.7	8.4	2.7	Versicolor
6.5	2.2	1.2	Setosa
5.7	2.0	4.2	Setosa
4.0	9.8	5.8	Virginica
6.9	3.9	0.3	Setosa
3.2	3.2	2.7	Setosa
6.0	4.4	2.2	Setosa
6.4	8.3	1.3	Versicolor
4.2	5.7	2.4	Versicolor
8.1	3.9	2.1	Setosa
2.7	7.7	3.8	Versicolor
3.7	6.8	4.9	Virginica
2.8	5.3	4.4	Versicolor
6.5	5.1	2.8	Virginica
3.8	8.9	6.0	Virginica
7.7	3.6	2.7	Setosa
6.2	5.0	5.5	Versicolor
4.8	8.0	1.8	Versicolor
5.3	1.6	2.7	Setosa
2.5	4.0	3.6	Versicolor
4.6	6.0	0.1	Setosa
4.6	7.1	3.4	Virginica
4.7	6.8	2.8	Versicolor
4.6	6.5	4.7	Versicolor
5.8	6.2	2.3	Setosa
3.9	5.2	4.4	Setosa
4.0	5.7	2.2	Versicolor
4.8	9.1	5.5	Virginica
3.9	4.5	2.7	Setosa
3.1	3.0	1.7	Setosa
6.0	8.9	3.0	Versicolor
4.2	6.1	2.0	Versicolor
7.0	8.0	1.5	Versicolor
8.2	3.5	0.4	Setosa
4.3	7.8	5.0	Versicolor
6.0	4.1	2.1	Setosa
7.4	4.2	4.8	Versicolor
4.6	3.6	3.7	Setosa
6.4	7.3	3.8	Virginica
5.4	4.5	2.4	Setosa
6.0	2.8	2.8	Setosa
7.4	2.6	2.7	Setosa
4.1	4.4	3.7	Setosa
6.8	8.2	6.7	Virginica
3.8	4.5	1.8	Versicolor
7.8	5.7	2.0	Setosa
7.9	2.1	1.4	Setosa
7.3	7.1	2.1	Virginica
6.1	4.4	1.9	Versicolor
6.7	5.1	4.9	Virginica
4.3	2.9	4.4	Setosa
6.5	4.4	4.8	Setosa
5.0	9.3	5.6	Virginica
6.7	5.9	1.9	Versicolor
6.0	9.9	4.1	Virginica
4.7	6.0	1.5	Versicolor
3.8	3.3	3.3	Setosa
4.3	10.7	4.5	Virginica
4.7	6.8	5.3	Virginica
6.0	7.7	6.8	Virginica
