petal.length	variety
4.2	Versicolor
1.9	Setosa
5.0	Setosa
6.7	Virginica
5.0	Versicolor
7.7	Versicolor
8.9	Virginica
6.6	Versicolor
8.4	Versicolor
7.0	Versicolor
2.0	Setosa
6.4	Virginica
7.6	Virginica
6.0	Versicolor
8.2	Virginica
9.5	Virginica
8.5	Virginica
4.3	Setosa
2.9	Setosa
5.2	Setosa
3.3	Setosa
5.6	Virginica
4.1	Setosa
4.8	Versicolor
5.6	Virginica
9.4	Versicolor
7.9	Virginica
9.3	Virginica
8.7	Versicolor
2.5	Setosa
8.4	Virginica
3.1	Setosa
2.5	Setosa
7.5	Virginica
4.3	Setosa
4.4	Versicolor
7.1	Virginica
5.1	Virginica
3.6	Setosa
2.4	Setosa
8.3	Virginica
3.3	Setosa
6.2	Versicolor
8.4	Versicolor
5.7	Setosa
8.6	Virginica
2.0	Setosa
4.2	Setosa
5.0	Setosa
9.2	Versicolor
4.3	Setosa
5.6	Virginica
6.6	Virginica
4.9	Setosa
1.7	Setosa
4.4	Setosa
6.0	Virginica
8.9	Virginica
3.9	Setosa
4.0	Versicolor
5.5	Virginica
4.5	Versicolor
6.6	Virginica
2.8	Setosa
6.5	Versicolor
9.3	Versicolor
1.9	Setosa
9.4	Virginica
7.7	Versicolor
6.5	Versicolor
1.6	Setosa
5.7	Versicolor
7.6	Versicolor
8.8	Virginica
8.4	Virginica
4.8	Versicolor
7.1	Virginica
5.5	Versicolor
3.4	Setosa
2.9	Setosa
8.2	Virginica
2.2	Setosa
2.1	Setosa
7.3	Virginica
8.1	Virginica
6.7	Virginica
7.6	Virginica
7.6	Versicolor
5.9	Setosa
5.2	Virginica
8.5	Versicolor
7.1	Versicolor
8.6	Virginica
8.4	Virginica
5.3	Versicolor
5.7	Versicolor
5.0	Versicolor
3.4	Setosa
4.0	Versicolor
1.6	Setosa
5.5	Setosa
2.7	Setosa
7.2	Virginica
5.3	Virginica
5.1	Versicolor
