sepal.length	sepal.width	petal.length	petal.width	variety
5.9	5.5	2.4	0.2	Setosa
6.7	5.5	5.0	4.7	Setosa
10.4	7.7	9.2	6.8	Virginica
9.5	4.3	3.3	4.5	Versicolor
9.1	3.8	4.0	3.3	Versicolor
7.3	3.8	5.6	5.5	Virginica
10.9	7.6	9.9	2.1	Virginica
11.7	5.1	10.1	5.5	Virginica
9.4	3.4	6.0	3.9	Setosa
6.5	6.7	5.6	5.5	Virginica
5.4	4.9	4.3	4.4	Setosa
7.0	3.9	5.5	5.6	Versicolor
7.8	6.8	6.5	4.0	Virginica
4.9	3.9	7.3	1.5	Versicolor
5.8	6.6	6.5	5.7	Versicolor
7.0	7.0	8.8	3.8	Virginica
9.7	7.9	1.5	3.9	Setosa
10.6	3.6	9.1	5.9	Virginica
5.8	3.8	7.6	2.4	Virginica
8.3	6.5	7.5	4.4	Virginica
6.5	7.3	1.4	1.7	Setosa
6.5	7.0	1.8	3.2	Setosa
5.9	7.7	6.8	5.3	Versicolor
5.9	5.0	6.0	5.5	Versicolor
9.9	2.9	8.3	2.3	Versicolor
6.1	4.5	5.6	5.9	Versicolor
10.7	4.7	6.5	4.3	Virginica
9.2	3.5	6.0	3.2	Versicolor
9.7	5.9	5.3	2.8	Versicolor
7.1	6.8	6.9	2.0	Virginica
8.3	3.7	6.6	5.5	Versicolor
9.0	5.6	8.9	4.7	Versicolor
8.4	3.0	7.5	2.2	Virginica
5.1	6.0	3.5	5.1	Versicolor
6.7	3.5	7.0	6.5	Virginica
9.8	7.2	6.9	3.8	Virginica
6.3	2.7	5.1	4.9	Virginica
7.2	2.5	7.8	6.3	Virginica
7.6	7.5	1.9	2.2	Setosa
9.5	4.5	4.1	0.2	Setosa
7.6	4.0	9.0	3.0	Versicolor
8.7	7.3	5.1	2.3	Versicolor
7.0	3.5	5.8	2.7	Virginica
9.6	7.0	7.9	6.1	Virginica
7.8	7.1	2.1	1.2	Setosa
9.3	6.7	7.4	3.3	Virginica
7.6	2.9	4.7	5.9	Versicolor
4.9	5.1	2.4	3.1	Setosa
9.8	7.2	2.0	1.7	Setosa
10.3	7.0	8.9	4.0	Versicolor
8.1	6.0	4.9	1.1	Versicolor
4.9	5.7	3.3	1.2	Setosa
8.9	7.2	7.5	4.5	Versicolor
6.7	3.5	5.2	5.8	Virginica
9.2	3.3	8.2	3.5	Virginica
6.5	4.2	6.0	1.0	Versicolor
11.1	6.5	9.1	4.1	Virginica
6.3	5.9	10.1	3.8	Virginica
6.9	5.6	5.5	4.6	Setosa
11.7	4.8	11.2	2.7	Virginica
8.6	7.0	5.1	2.3	Versicolor
6.4	6.5	5.1	3.8	Virginica
10.2	4.8	8.5	5.3	Versicolor
6.1	3.9	3.6	3.3	Versicolor
9.9	4.3	7.4	3.5	Virginica
9.5	2.2	5.5	6.0	Virginica
9.3	6.4	5.4	1.2	Setosa
5.8	3.7	9.1	3.4	Virginica
9.0	4.5	9.0	3.8	Virginica
5.2	7.2	3.6	0.2	Setosa
7.1	7.4	4.4	0.8	Setosa
7.0	6.1	3.4	0.2	Setosa
7.5	4.5	5.2	5.0	Virginica
9.3	5.9	2.6	0.7	Setosa
6.7	7.5	6.2	2.7	Versicolor
4.8	7.5	4.9	3.3	Setosa
6.7	2.6	4.5	1.0	Versicolor
7.4	4.8	9.1	2.6	Virginica
9.8	6.8	7.4	1.3	Versicolor
9.3	3.9	6.6	2.4	Virginica
5.0	4.8	1.8	4.8	Setosa
7.5	7.2	2.9	4.7	Setosa
6.3	3.2	4.9	1.7	Versicolor
10.7	5.6	7.9	5.8	Virginica
8.8	4.3	5.7	1.6	Versicolor
8.5	5.5	7.0	4.8	Versicolor
8.1	3.7	8.2	5.3	Versicolor
6.9	5.2	6.8	4.8	Virginica
9.1	5.1	3.5	2.2	Setosa
7.2	6.3	5.8	2.8	Virginica
6.7	3.6	10.1	3.4	Virginica
8.5	6.9	9.0	6.0	Versicolor
6.6	5.8	8.7	1.2	Versicolor
10.9	4.7	8.8	3.9	Virginica
7.0	6.7	7.7	4.4	Versicolor
9.0	4.8	4.0	3.8	Versicolor
6.5	6.3	7.1	2.0	Versicolor
8.2	3.1	5.4	4.4	Versicolor
8.5	6.9	2.5	3.2	Setosa
6.4	7.2	5.5	3.2	Setosa
7.6	3.8	3.2	3.0	Setosa
10.9	6.6	5.4	6.0	Versicolor
8.7	5.1	5.0	1.1	Setosa
6.7	2.7	6.5	4.0	Versicolor
5.4	5.6	2.0	3.7	Setosa
