petal.length	variety
4.5	Setosa
6.1	Versicolor
7.9	Versicolor
5.7	Versicolor
2.0	Setosa
6.9	Versicolor
3.4	Setosa
11.2	Virginica
8.9	Virginica
3.4	Setosa
8.0	Virginica
9.1	Virginica
5.1	Setosa
3.6	Setosa
2.0	Setosa
5.9	Virginica
3.4	Setosa
5.4	Setosa
5.5	Virginica
4.5	Versicolor
4.8	Virginica
2.0	Setosa
2.0	Setosa
5.8	Setosa
6.7	Virginica
8.5	Versicolor
8.4	Versicolor
5.1	Virginica
9.1	Versicolor
9.1	Virginica
7.0	Virginica
4.1	Setosa
4.4	Setosa
5.1	Setosa
8.6	Virginica
6.8	Virginica
2.5	Setosa
6.9	Versicolor
9.3	Virginica
6.7	Versicolor
4.0	Setosa
8.0	Virginica
1.5	Setosa
7.1	Virginica
4.0	Setosa
7.1	Virginica
1.6	Setosa
5.2	Setosa
5.3	Versicolor
8.1	Virginica
7.6	Virginica
7.3	Virginica
7.6	Versicolor
8.3	Virginica
6.0	Versicolor
8.3	Versicolor
8.0	Virginica
8.1	Virginica
2.6	Setosa
4.5	Versicolor
7.1	Virginica
4.3	Setosa
5.8	Versicolor
10.4	Virginica
8.0	Versicolor
4.8	Setosa
7.6	Versicolor
5.0	Versicolor
9.6	Virginica
8.5	Virginica
7.3	Versicolor
6.4	Virginica
7.5	Versicolor
5.6	Setosa
6.0	Setosa
7.9	Virginica
5.0	Versicolor
2.0	Setosa
3.4	Setosa
6.9	Virginica
4.9	Setosa
5.4	Versicolor
6.0	Setosa
10.2	Virginica
5.6	Versicolor
1.4	Setosa
8.0	Versicolor
1.3	Setosa
5.8	Virginica
4.3	Versicolor
1.8	Setosa
9.2	Versicolor
8.4	Versicolor
4.0	Versicolor
8.6	Virginica
5.3	Versicolor
2.7	Setosa
8.4	Versicolor
2.4	Setosa
4.5	Setosa
4.6	Versicolor
1.9	Setosa
7.8	Virginica
5.9	Setosa
5.5	Versicolor
