sepal.width	variety
4.5	Virginica
4.5	Virginica
7.0	Versicolor
6.9	Setosa
4.0	Virginica
7.7	Setosa
2.8	Versicolor
3.0	Virginica
5.4	Versicolor
3.7	Versicolor
4.6	Virginica
5.8	Virginica
7.7	Setosa
5.8	Setosa
6.0	Virginica
4.1	Virginica
5.8	Virginica
5.5	Virginica
3.6	Setosa
3.8	Virginica
7.4	Virginica
4.1	Versicolor
6.2	Virginica
4.0	Setosa
4.0	Versicolor
4.0	Virginica
6.3	Virginica
3.2	Setosa
7.7	Virginica
4.3	Virginica
5.1	Setosa
4.0	Setosa
8.0	Setosa
6.3	Virginica
4.1	Virginica
7.4	Setosa
2.7	Versicolor
3.0	Virginica
4.1	Setosa
4.1	Virginica
6.5	Setosa
7.5	Setosa
5.0	Versicolor
4.9	Setosa
4.2	Virginica
5.3	Versicolor
6.2	Virginica
7.9	Setosa
6.1	Virginica
5.5	Setosa
3.9	Virginica
6.2	Versicolor
8.0	Setosa
6.1	Setosa
6.5	Versicolor
7.8	Setosa
3.4	Setosa
6.8	Versicolor
3.9	Setosa
3.9	Setosa
3.4	Virginica
7.8	Virginica
3.9	Virginica
5.3	Versicolor
4.3	Virginica
5.9	Versicolor
6.4	Versicolor
4.6	Virginica
6.5	Versicolor
6.8	Virginica
3.7	Virginica
3.3	Versicolor
4.3	Versicolor
5.3	Virginica
3.5	Virginica
6.6	Versicolor
4.7	Setosa
3.5	Versicolor
7.1	Versicolor
4.5	Setosa
6.4	Versicolor
7.9	Setosa
6.5	Setosa
5.0	Virginica
2.4	Versicolor
7.7	Setosa
6.0	Versicolor
3.2	Versicolor
5.0	Setosa
4.2	Virginica
6.2	Setosa
4.8	Virginica
5.4	Setosa
3.0	Versicolor
4.4	Setosa
5.8	Setosa
4.0	Virginica
5.2	Versicolor
4.0	Setosa
5.2	Versicolor
4.2	Setosa
8.6	Setosa
6.6	Virginica
6.7	Versicolor
4.9	Setosa
