sepal.length	variety
6.3	Versicolor
8.0	Virginica
8.0	Versicolor
7.5	Versicolor
7.6	Versicolor
9.6	Virginica
7.4	Virginica
7.7	Setosa
8.9	Virginica
4.9	Setosa
5.0	Versicolor
10.8	Virginica
9.0	Versicolor
7.5	Versicolor
10.7	Virginica
6.5	Versicolor
8.3	Virginica
6.2	Setosa
9.0	Setosa
5.8	Setosa
4.6	Setosa
6.4	Setosa
9.9	Setosa
7.2	Virginica
8.1	Versicolor
7.4	Setosa
6.8	Setosa
10.3	Versicolor
8.2	Setosa
6.9	Versicolor
9.6	Versicolor
6.1	Virginica
10.7	Virginica
9.2	Setosa
9.2	Virginica
7.5	Virginica
9.0	Virginica
10.7	Virginica
9.3	Versicolor
9.7	Virginica
9.6	Setosa
5.5	Versicolor
11.4	Virginica
8.9	Versicolor
5.9	Setosa
12.2	Virginica
6.4	Setosa
9.2	Versicolor
7.5	Versicolor
9.0	Setosa
6.7	Versicolor
5.4	Setosa
5.1	Versicolor
7.1	Versicolor
7.8	Setosa
5.3	Setosa
10.6	Versicolor
10.7	Virginica
9.9	Versicolor
9.2	Versicolor
8.2	Versicolor
10.2	Versicolor
11.2	Versicolor
10.0	Versicolor
8.0	Setosa
7.9	Virginica
8.7	Virginica
10.8	Virginica
8.0	Versicolor
6.3	Virginica
7.8	Virginica
7.1	Setosa
10.2	Versicolor
9.0	Virginica
6.1	Setosa
7.7	Setosa
6.8	Setosa
9.6	Setosa
10.4	Virginica
10.0	Virginica
10.6	Virginica
9.4	Setosa
8.2	Versicolor
6.5	Setosa
9.5	Versicolor
7.3	Virginica
8.8	Virginica
7.9	Virginica
10.9	Versicolor
9.3	Versicolor
10.5	Versicolor
5.5	Setosa
6.5	Setosa
9.8	Virginica
8.6	Versicolor
7.6	Versicolor
7.7	Virginica
5.9	Virginica
9.3	Setosa
8.8	Virginica
8.4	Virginica
5.0	Setosa
6.6	Setosa
6.5	Setosa
11.7	Virginica
