petal.length	variety
8.4	Virginica
8.9	Virginica
6.6	Versicolor
5.1	Setosa
5.5	Versicolor
7.7	Virginica
7.6	Versicolor
6.1	Virginica
7.3	Virginica
8.5	Versicolor
6.1	Versicolor
4.5	Setosa
8.1	Virginica
8.5	Versicolor
8.2	Versicolor
6.6	Versicolor
7.5	Versicolor
9.0	Virginica
6.0	Versicolor
6.6	Virginica
2.0	Setosa
3.4	Setosa
6.6	Versicolor
2.2	Setosa
9.6	Virginica
6.4	Setosa
3.0	Versicolor
7.5	Versicolor
3.3	Setosa
4.1	Setosa
3.9	Setosa
7.0	Versicolor
6.3	Versicolor
5.2	Versicolor
4.4	Setosa
6.0	Setosa
8.0	Virginica
6.8	Virginica
4.9	Versicolor
6.5	Versicolor
9.3	Virginica
3.4	Setosa
2.5	Setosa
6.0	Virginica
8.1	Versicolor
3.5	Setosa
8.9	Versicolor
5.5	Setosa
4.0	Versicolor
3.9	Setosa
8.2	Virginica
2.3	Setosa
1.3	Setosa
5.1	Virginica
9.2	Virginica
2.4	Setosa
7.9	Versicolor
5.9	Versicolor
7.5	Virginica
7.7	Versicolor
4.7	Versicolor
3.9	Setosa
1.8	Setosa
4.4	Setosa
2.2	Setosa
2.0	Setosa
5.7	Virginica
5.4	Setosa
3.4	Setosa
8.2	Versicolor
7.0	Versicolor
8.9	Virginica
7.3	Virginica
7.1	Virginica
5.9	Virginica
7.4	Virginica
1.4	Setosa
4.3	Versicolor
8.4	Virginica
3.7	Setosa
6.0	Virginica
7.5	Virginica
6.3	Versicolor
9.6	Virginica
4.3	Setosa
6.1	Setosa
9.2	Virginica
5.3	Setosa
4.7	Versicolor
3.8	Setosa
5.0	Setosa
5.2	Versicolor
7.0	Versicolor
9.1	Virginica
5.3	Versicolor
4.1	Setosa
5.5	Versicolor
8.2	Versicolor
7.9	Versicolor
6.1	Setosa
6.0	Setosa
7.6	Virginica
2.5	Setosa
7.8	Virginica
8.3	Versicolor
