sepal.length	sepal.width	petal.length	variety
6.3	3.7	2.0	Setosa
10.6	4.3	8.0	Versicolor
9.6	4.4	5.1	Versicolor
8.5	4.2	2.2	Setosa
8.1	5.5	6.0	Versicolor
9.5	5.8	4.4	Setosa
7.3	7.0	3.1	Setosa
8.6	6.0	6.0	Versicolor
8.8	3.7	6.9	Virginica
6.0	4.7	5.4	Setosa
9.4	6.9	2.5	Setosa
6.8	5.3	6.0	Virginica
9.0	3.4	7.0	Versicolor
5.1	3.9	3.4	Setosa
8.7	3.4	5.2	Versicolor
9.2	4.6	8.1	Virginica
6.9	5.6	7.4	Virginica
5.6	6.7	7.7	Versicolor
10.0	5.0	3.8	Setosa
5.8	6.1	4.0	Versicolor
9.0	3.5	8.8	Virginica
8.5	6.9	4.7	Versicolor
5.5	5.1	7.4	Versicolor
8.7	5.9	3.0	Setosa
10.7	7.6	8.9	Versicolor
9.9	4.7	1.5	Setosa
7.6	4.5	6.6	Virginica
6.5	5.0	4.5	Versicolor
10.5	3.3	5.1	Versicolor
6.7	7.6	5.5	Setosa
9.3	6.5	9.4	Versicolor
5.4	7.5	3.8	Setosa
8.5	3.4	3.6	Setosa
5.7	2.7	6.9	Versicolor
9.7	7.3	8.0	Versicolor
6.5	6.3	7.8	Versicolor
6.7	7.8	8.2	Virginica
10.3	3.8	7.1	Virginica
7.6	3.4	3.5	Setosa
7.6	6.5	6.6	Versicolor
6.6	3.6	7.1	Virginica
9.4	7.1	6.0	Setosa
8.6	2.9	8.7	Versicolor
6.9	6.6	3.9	Setosa
5.9	3.0	5.7	Versicolor
8.0	5.4	8.5	Versicolor
5.7	7.1	3.5	Versicolor
9.4	5.6	8.9	Versicolor
9.3	5.9	9.3	Virginica
5.4	5.0	5.4	Setosa
9.0	7.7	7.7	Versicolor
6.5	7.0	1.6	Setosa
10.4	6.0	9.6	Virginica
7.7	4.2	3.6	Setosa
5.6	4.3	3.2	Setosa
8.8	6.9	6.6	Virginica
8.6	3.0	8.4	Virginica
10.3	6.5	1.2	Setosa
10.8	6.8	4.8	Versicolor
10.3	7.0	8.5	Virginica
7.2	2.8	4.6	Versicolor
7.6	7.5	4.4	Setosa
10.4	7.8	9.9	Virginica
6.8	5.7	5.9	Versicolor
7.8	5.2	6.1	Virginica
5.3	4.5	5.9	Setosa
9.4	6.3	10.1	Virginica
9.3	6.0	5.9	Setosa
10.9	5.7	7.8	Virginica
7.7	4.0	3.5	Setosa
7.2	7.9	9.9	Virginica
7.0	7.0	1.3	Setosa
5.1	7.3	6.0	Setosa
8.6	3.5	7.9	Versicolor
9.0	6.3	2.8	Setosa
10.0	4.0	6.8	Virginica
10.9	6.8	5.6	Virginica
9.9	5.7	9.7	Virginica
6.6	7.0	7.4	Virginica
6.1	7.7	2.5	Setosa
8.5	5.5	8.5	Virginica
7.4	5.7	5.0	Versicolor
7.8	7.4	3.9	Setosa
5.7	5.4	1.4	Setosa
8.4	2.8	7.1	Virginica
9.1	5.8	3.1	Setosa
8.5	5.7	7.0	Virginica
9.1	3.5	7.1	Versicolor
6.9	3.4	2.2	Setosa
8.7	2.2	6.5	Versicolor
6.7	3.3	8.2	Virginica
5.4	6.4	4.4	Setosa
6.4	8.4	3.7	Setosa
7.0	3.4	3.8	Versicolor
5.7	3.7	1.3	Setosa
8.2	7.0	7.0	Virginica
8.1	6.5	5.4	Versicolor
7.9	4.4	6.8	Versicolor
9.2	4.3	8.7	Virginica
7.6	4.6	5.5	Setosa
8.9	7.1	7.6	Virginica
7.5	5.5	5.5	Versicolor
5.6	5.5	2.9	Setosa
11.7	6.0	8.1	Virginica
5.6	6.1	3.0	Setosa
