sepal.length	sepal.width	variety
9.6	7.3	Versicolor
7.4	8.2	Setosa
8.2	7.9	Setosa
8.5	3.4	Versicolor
10.8	4.2	Virginica
7.7	6.8	Versicolor
6.6	6.6	Setosa
9.0	5.3	Versicolor
11.1	5.0	Virginica
5.1	7.0	Versicolor
8.3	7.0	Virginica
11.2	4.1	Versicolor
8.7	4.0	Virginica
7.3	4.8	Versicolor
9.9	3.6	Virginica
7.0	5.4	Setosa
9.9	3.6	Virginica
5.3	7.5	Setosa
10.0	6.3	Versicolor
11.7	4.7	Virginica
7.6	5.3	Setosa
7.5	3.9	Versicolor
6.8	6.5	Setosa
6.1	5.5	Setosa
9.4	7.6	Setosa
10.4	3.2	Virginica
7.0	3.0	Setosa
6.9	4.7	Versicolor
7.6	6.5	Versicolor
7.8	5.9	Setosa
7.9	5.1	Virginica
10.0	7.0	Setosa
5.6	4.2	Setosa
7.6	4.9	Versicolor
9.5	5.0	Virginica
6.3	5.8	Virginica
9.0	3.1	Versicolor
10.5	4.7	Versicolor
8.0	7.5	Setosa
8.8	6.4	Virginica
9.9	5.0	Versicolor
11.7	7.1	Virginica
5.2	7.0	Setosa
8.6	4.9	Setosa
9.0	7.0	Setosa
9.7	8.4	Setosa
9.2	4.6	Virginica
7.5	7.8	Setosa
8.4	4.1	Setosa
5.9	4.9	Setosa
7.5	5.1	Setosa
7.0	5.2	Setosa
6.2	3.2	Versicolor
11.2	5.6	Versicolor
8.7	6.3	Virginica
6.6	3.1	Setosa
9.7	6.8	Virginica
9.2	5.7	Setosa
4.8	3.1	Setosa
7.8	5.5	Virginica
7.3	4.8	Virginica
9.6	6.0	Versicolor
9.8	2.5	Versicolor
10.3	3.7	Virginica
8.0	6.2	Virginica
8.3	3.9	Virginica
8.6	2.6	Virginica
8.4	5.0	Virginica
7.4	6.5	Virginica
8.4	5.5	Setosa
5.2	4.1	Setosa
10.2	3.1	Versicolor
7.6	3.9	Setosa
7.3	4.7	Versicolor
10.8	4.4	Virginica
7.7	5.7	Setosa
7.9	3.4	Versicolor
10.1	4.7	Versicolor
8.1	5.9	Versicolor
6.4	4.2	Versicolor
9.4	6.2	Virginica
10.2	3.8	Virginica
7.0	2.4	Versicolor
11.7	8.3	Virginica
9.1	5.5	Versicolor
9.8	7.1	Versicolor
11.2	3.0	Virginica
8.5	3.5	Virginica
11.4	5.3	Virginica
9.4	7.3	Virginica
7.2	4.8	Versicolor
6.9	2.8	Virginica
8.5	3.0	Versicolor
7.4	5.5	Versicolor
8.3	6.3	Versicolor
9.4	7.4	Setosa
7.5	5.0	Virginica
8.7	4.5	Virginica
6.6	4.0	Virginica
10.0	7.4	Versicolor
9.4	3.2	Virginica
10.2	7.3	Setosa
6.3	4.0	Setosa
7.1	4.3	Setosa
7.4	5.1	Versicolor
