sepal.length	variety
9.4	Setosa
7.2	Virginica
10.5	Versicolor
5.1	Setosa
8.0	Virginica
5.9	Setosa
9.9	Virginica
7.9	Virginica
6.6	Virginica
8.9	Virginica
5.7	Setosa
9.2	Virginica
6.0	Versicolor
11.4	Virginica
9.5	Versicolor
8.1	Versicolor
6.5	Setosa
10.3	Virginica
7.5	Setosa
9.4	Versicolor
6.1	Virginica
8.9	Setosa
8.4	Virginica
4.6	Setosa
7.3	Versicolor
7.2	Virginica
12.2	Virginica
8.7	Setosa
7.2	Virginica
10.0	Versicolor
8.1	Versicolor
10.5	Versicolor
9.5	Setosa
9.3	Virginica
6.5	Virginica
9.1	Setosa
8.7	Versicolor
6.6	Setosa
10.8	Versicolor
6.0	Setosa
8.6	Setosa
8.1	Setosa
9.1	Virginica
9.4	Virginica
5.7	Versicolor
6.3	Versicolor
7.8	Virginica
7.6	Setosa
4.9	Versicolor
9.7	Versicolor
10.7	Virginica
8.7	Versicolor
7.9	Virginica
7.7	Virginica
9.2	Versicolor
10.4	Versicolor
6.0	Versicolor
8.5	Setosa
7.4	Versicolor
4.4	Setosa
11.7	Virginica
9.0	Setosa
7.9	Setosa
8.7	Versicolor
9.5	Setosa
10.3	Virginica
5.8	Setosa
9.1	Setosa
10.1	Versicolor
6.0	Versicolor
10.2	Setosa
6.4	Versicolor
8.8	Setosa
11.1	Versicolor
7.0	Versicolor
10.9	Virginica
10.1	Versicolor
7.4	Setosa
5.5	Setosa
9.3	Setosa
9.9	Versicolor
7.1	Versicolor
9.5	Versicolor
9.5	Versicolor
6.8	Virginica
9.7	Versicolor
7.8	Setosa
10.3	Versicolor
9.9	Virginica
6.4	Setosa
7.7	Versicolor
7.7	Virginica
8.4	Versicolor
9.3	Setosa
5.4	Setosa
5.5	Setosa
7.9	Setosa
7.2	Virginica
10.3	Versicolor
9.4	Virginica
10.3	Virginica
8.9	Setosa
6.5	Virginica
10.2	Virginica
10.0	Versicolor
