sepal.width	petal.length	variety
5.3	7.1	Virginica
4.7	9.7	Virginica
6.0	3.6	Setosa
4.8	8.5	Versicolor
5.6	5.9	Versicolor
3.1	5.6	Virginica
4.6	6.6	Virginica
5.7	6.1	Virginica
5.3	10.2	Virginica
6.5	8.4	Versicolor
7.6	4.4	Setosa
4.2	3.5	Setosa
5.7	9.0	Virginica
7.2	2.9	Setosa
7.4	6.0	Setosa
6.9	7.8	Versicolor
3.8	8.2	Versicolor
4.8	9.2	Virginica
3.6	7.5	Versicolor
6.0	7.5	Virginica
7.9	5.7	Setosa
2.9	7.7	Versicolor
4.1	9.4	Virginica
4.1	4.5	Setosa
4.9	5.2	Setosa
3.4	8.7	Versicolor
4.8	2.6	Setosa
7.2	6.8	Virginica
6.5	3.4	Setosa
7.4	8.1	Virginica
4.8	3.9	Setosa
5.6	7.0	Versicolor
8.4	3.3	Setosa
4.2	5.2	Versicolor
6.2	7.9	Versicolor
5.9	8.0	Versicolor
5.5	3.2	Setosa
6.5	6.4	Versicolor
7.4	10.8	Virginica
5.0	8.6	Virginica
6.5	4.5	Versicolor
3.1	1.5	Setosa
7.8	4.5	Setosa
7.3	2.9	Setosa
2.8	6.1	Virginica
5.0	4.5	Setosa
7.0	6.6	Versicolor
5.2	2.0	Setosa
4.9	9.6	Virginica
4.3	3.7	Setosa
6.9	6.0	Setosa
6.1	3.5	Setosa
4.1	7.5	Virginica
6.8	5.6	Virginica
6.8	7.6	Virginica
3.3	1.3	Setosa
4.7	7.5	Virginica
4.4	9.0	Versicolor
3.4	6.1	Setosa
3.1	4.0	Setosa
3.0	6.8	Virginica
3.2	5.1	Virginica
6.4	7.6	Versicolor
3.0	4.3	Setosa
7.4	8.9	Virginica
6.2	4.5	Setosa
4.0	3.9	Setosa
5.4	2.5	Setosa
4.5	7.5	Versicolor
6.3	6.0	Versicolor
7.5	5.7	Virginica
3.8	6.0	Virginica
4.4	4.6	Versicolor
2.7	9.8	Virginica
3.2	4.6	Setosa
4.9	5.4	Setosa
5.3	6.8	Virginica
5.0	4.9	Setosa
2.6	5.9	Versicolor
6.5	3.9	Setosa
6.9	7.3	Versicolor
6.2	4.1	Versicolor
5.9	3.1	Setosa
5.6	4.6	Setosa
2.8	4.9	Virginica
4.5	5.5	Virginica
6.0	9.1	Virginica
6.6	7.4	Versicolor
3.0	6.8	Virginica
5.7	5.9	Versicolor
4.3	8.4	Versicolor
5.2	4.7	Setosa
4.5	5.6	Setosa
4.5	7.3	Virginica
4.5	5.0	Versicolor
5.7	8.8	Versicolor
5.8	8.1	Virginica
6.5	5.9	Virginica
5.2	7.1	Versicolor
3.0	6.1	Versicolor
6.7	6.2	Versicolor
4.8	8.8	Versicolor
2.5	7.4	Versicolor
5.7	6.9	Virginica
2.8	7.7	Virginica
