petal.width	variety
3.9	Virginica
3.3	Setosa
3.3	Virginica
2.7	Setosa
3.8	Virginica
6.0	Versicolor
4.2	Setosa
2.8	Versicolor
3.7	Setosa
3.7	Setosa
3.3	Setosa
5.5	Virginica
4.2	Setosa
5.3	Versicolor
5.0	Virginica
5.3	Virginica
4.7	Setosa
2.7	Versicolor
2.8	Versicolor
2.7	Setosa
1.7	Setosa
2.1	Versicolor
2.2	Setosa
4.1	Virginica
2.2	Setosa
3.7	Setosa
2.8	Virginica
3.0	Virginica
1.2	Setosa
0.7	Setosa
4.5	Virginica
3.2	Setosa
1.2	Setosa
5.6	Virginica
4.4	Versicolor
1.8	Virginica
7.0	Virginica
1.0	Versicolor
3.0	Versicolor
4.6	Setosa
3.8	Virginica
3.8	Versicolor
1.8	Versicolor
5.0	Versicolor
2.4	Setosa
0.7	Setosa
2.4	Versicolor
3.7	Virginica
3.4	Versicolor
6.3	Virginica
6.9	Virginica
5.0	Versicolor
4.7	Setosa
3.4	Setosa
2.3	Virginica
4.2	Setosa
2.7	Setosa
3.7	Setosa
5.8	Versicolor
3.4	Versicolor
4.4	Virginica
2.1	Setosa
1.3	Versicolor
4.7	Setosa
5.3	Versicolor
2.5	Versicolor
1.8	Setosa
5.5	Versicolor
3.1	Setosa
5.5	Versicolor
4.8	Virginica
4.0	Setosa
3.0	Virginica
2.7	Setosa
5.6	Versicolor
4.8	Virginica
3.9	Setosa
1.1	Setosa
6.3	Virginica
2.3	Virginica
1.2	Setosa
4.2	Setosa
5.8	Virginica
5.7	Virginica
0.4	Setosa
4.0	Virginica
6.1	Virginica
2.8	Setosa
4.5	Virginica
4.7	Virginica
4.9	Setosa
2.5	Virginica
4.4	Versicolor
4.6	Setosa
3.4	Virginica
0.7	Setosa
3.8	Versicolor
4.1	Versicolor
2.8	Setosa
3.1	Virginica
5.2	Virginica
6.5	Virginica
1.9	Virginica
0.4	Setosa
1.9	Versicolor
