sepal.length	variety
9.9	Virginica
9.5	Setosa
6.6	Virginica
7.1	Setosa
10.2	Virginica
7.6	Setosa
9.8	Versicolor
9.5	Virginica
8.3	Versicolor
9.2	Virginica
6.9	Setosa
11.4	Virginica
8.0	Setosa
8.2	Versicolor
9.1	Virginica
7.0	Setosa
9.4	Virginica
8.4	Setosa
8.7	Versicolor
9.4	Virginica
9.0	Versicolor
10.9	Virginica
7.5	Versicolor
6.7	Versicolor
8.2	Virginica
6.6	Setosa
8.8	Setosa
4.4	Setosa
8.9	Versicolor
10.3	Versicolor
7.3	Virginica
7.9	Virginica
7.9	Versicolor
7.9	Virginica
8.3	Virginica
6.3	Setosa
8.3	Versicolor
8.4	Versicolor
7.0	Setosa
10.7	Virginica
8.8	Versicolor
7.8	Setosa
7.0	Versicolor
9.5	Versicolor
8.3	Setosa
9.2	Virginica
9.2	Virginica
7.9	Versicolor
7.1	Versicolor
5.6	Setosa
6.7	Virginica
6.7	Virginica
5.6	Versicolor
7.6	Setosa
9.1	Setosa
7.7	Virginica
8.1	Versicolor
6.5	Versicolor
9.2	Versicolor
9.0	Setosa
6.6	Versicolor
5.4	Setosa
6.4	Setosa
6.5	Setosa
6.4	Setosa
10.0	Versicolor
6.7	Virginica
7.5	Versicolor
8.6	Setosa
5.6	Versicolor
7.5	Virginica
7.4	Setosa
8.7	Versicolor
11.8	Virginica
8.8	Virginica
10.8	Virginica
7.2	Versicolor
10.1	Versicolor
7.0	Versicolor
5.7	Setosa
9.7	Virginica
9.1	Versicolor
7.5	Setosa
9.1	Versicolor
5.2	Setosa
8.5	Versicolor
7.9	Setosa
9.6	Versicolor
8.3	Virginica
8.5	Setosa
6.1	Versicolor
6.9	Virginica
7.2	Versicolor
4.9	Setosa
7.5	Virginica
9.6	Setosa
4.8	Setosa
10.0	Virginica
8.7	Versicolor
9.3	Virginica
7.1	Versicolor
7.2	Versicolor
6.3	Setosa
4.7	Setosa
8.1	Virginica
