petal.length	variety
6.9	Versicolor
3.4	Setosa
3.1	Setosa
8.1	Virginica
7.3	Versicolor
6.4	Virginica
8.4	Versicolor
4.9	Setosa
5.0	Versicolor
9.1	Versicolor
4.4	Versicolor
8.8	Virginica
7.0	Virginica
8.0	Versicolor
5.8	Virginica
5.7	Setosa
4.0	Setosa
9.6	Virginica
8.9	Virginica
7.8	Versicolor
3.9	Versicolor
1.8	Setosa
2.1	Setosa
5.5	Setosa
8.5	Versicolor
6.7	Virginica
8.5	Versicolor
4.3	Versicolor
2.1	Setosa
5.3	Versicolor
4.7	Versicolor
2.5	Setosa
8.8	Virginica
2.9	Setosa
5.9	Setosa
8.0	Versicolor
5.7	Setosa
5.0	Setosa
9.3	Virginica
2.5	Setosa
5.0	Virginica
6.6	Virginica
9.2	Versicolor
8.1	Virginica
8.2	Virginica
2.9	Setosa
6.0	Versicolor
4.7	Versicolor
6.1	Virginica
4.1	Setosa
3.4	Setosa
2.1	Setosa
1.5	Setosa
2.0	Setosa
2.7	Setosa
1.3	Setosa
9.6	Virginica
5.2	Versicolor
5.8	Setosa
4.3	Versicolor
7.1	Virginica
2.9	Setosa
11.2	Virginica
6.0	Virginica
9.4	Virginica
6.2	Virginica
4.7	Setosa
6.6	Virginica
7.9	Versicolor
4.4	Versicolor
2.4	Setosa
4.8	Setosa
8.2	Virginica
4.0	Versicolor
5.1	Virginica
5.6	Virginica
9.0	Virginica
3.9	Versicolor
5.5	Versicolor
6.7	Versicolor
4.7	Setosa
4.5	Versicolor
5.0	Versicolor
5.3	Versicolor
4.2	Setosa
8.7	Virginica
6.1	Virginica
5.1	Setosa
9.6	Virginica
5.9	Setosa
7.9	Versicolor
6.6	Versicolor
7.0	Versicolor
5.8	Setosa
7.6	Virginica
5.1	Versicolor
9.0	Virginica
10.0	Virginica
6.0	Versicolor
7.5	Versicolor
5.2	Versicolor
2.4	Setosa
9.4	Virginica
3.3	Setosa
2.5	Setosa
