petal.length	variety
6.5	Virginica
5.9	Setosa
3.5	Setosa
5.0	Versicolor
10.2	Virginica
8.1	Versicolor
4.0	Setosa
7.5	Versicolor
5.5	Versicolor
5.4	Setosa
3.4	Setosa
5.1	Virginica
5.4	Setosa
3.8	Versicolor
4.1	Setosa
9.2	Virginica
4.1	Setosa
9.2	Versicolor
5.2	Setosa
8.2	Versicolor
2.5	Setosa
5.5	Setosa
8.3	Versicolor
7.8	Virginica
9.4	Versicolor
8.5	Virginica
10.8	Virginica
5.6	Virginica
8.4	Virginica
5.6	Virginica
3.1	Setosa
7.0	Versicolor
1.4	Setosa
6.1	Virginica
4.5	Versicolor
7.2	Versicolor
5.9	Setosa
7.9	Virginica
9.2	Virginica
5.5	Setosa
5.6	Setosa
9.6	Virginica
5.4	Versicolor
1.9	Setosa
5.8	Setosa
5.3	Versicolor
5.0	Versicolor
4.1	Setosa
9.1	Virginica
8.1	Versicolor
3.0	Setosa
5.8	Setosa
7.8	Versicolor
9.5	Virginica
5.0	Setosa
5.3	Virginica
4.5	Versicolor
9.7	Virginica
8.1	Virginica
3.8	Versicolor
5.6	Setosa
5.2	Versicolor
6.9	Virginica
6.8	Virginica
1.8	Setosa
5.7	Setosa
3.8	Setosa
4.8	Versicolor
8.1	Virginica
6.0	Virginica
5.5	Setosa
10.5	Virginica
4.5	Versicolor
6.9	Virginica
7.0	Versicolor
7.5	Versicolor
6.7	Virginica
2.9	Setosa
2.1	Setosa
7.5	Virginica
4.7	Versicolor
1.2	Setosa
6.5	Versicolor
7.9	Virginica
4.4	Versicolor
6.8	Virginica
5.7	Setosa
6.1	Virginica
2.9	Setosa
3.9	Versicolor
8.4	Versicolor
7.2	Versicolor
8.1	Virginica
9.1	Virginica
6.7	Virginica
8.3	Virginica
8.1	Versicolor
4.5	Setosa
7.3	Virginica
7.7	Versicolor
5.1	Versicolor
4.3	Setosa
5.0	Setosa
7.5	Versicolor
10.1	Virginica
