sepal.length	sepal.width	variety
9.3	6.5	Virginica
9.8	4.7	Virginica
8.1	5.0	Versicolor
6.6	3.0	Versicolor
7.0	3.3	Versicolor
5.5	4.8	Setosa
10.2	3.7	Versicolor
9.7	7.7	Virginica
8.4	5.7	Versicolor
7.2	3.5	Setosa
11.7	3.5	Virginica
9.3	6.2	Virginica
9.2	3.0	Virginica
7.6	3.5	Versicolor
9.2	5.1	Virginica
6.2	5.2	Versicolor
7.4	3.6	Virginica
9.6	4.1	Virginica
9.4	4.1	Setosa
11.3	3.8	Versicolor
11.4	6.3	Virginica
10.1	2.9	Versicolor
7.7	5.1	Versicolor
8.6	5.2	Setosa
10.0	4.0	Virginica
6.5	6.9	Versicolor
5.4	7.4	Setosa
10.7	5.6	Virginica
9.7	4.4	Virginica
6.5	6.1	Setosa
9.6	3.0	Versicolor
9.2	3.4	Setosa
4.8	4.4	Setosa
6.1	7.4	Setosa
6.6	7.4	Setosa
7.4	6.8	Virginica
8.1	7.1	Setosa
6.6	7.0	Setosa
8.4	4.2	Virginica
11.2	6.3	Virginica
6.5	3.9	Setosa
5.9	6.9	Setosa
7.7	5.6	Versicolor
7.9	4.2	Versicolor
10.6	4.0	Virginica
9.5	3.7	Versicolor
5.4	7.2	Setosa
8.5	5.0	Virginica
5.4	7.1	Setosa
5.5	6.4	Versicolor
7.8	2.5	Versicolor
11.6	6.5	Virginica
8.8	4.3	Versicolor
8.9	6.7	Virginica
8.3	4.0	Setosa
5.9	7.5	Versicolor
9.7	7.3	Virginica
9.5	2.7	Versicolor
7.0	6.4	Versicolor
8.8	3.5	Setosa
8.8	6.8	Versicolor
6.4	4.5	Setosa
8.8	7.6	Setosa
4.9	6.1	Setosa
6.6	5.0	Versicolor
8.7	5.3	Virginica
9.9	4.1	Virginica
8.7	3.7	Setosa
9.2	6.4	Setosa
6.2	4.8	Versicolor
10.1	5.3	Versicolor
7.8	5.4	Virginica
7.5	8.0	Setosa
5.6	5.4	Versicolor
7.9	2.7	Virginica
6.8	6.2	Setosa
8.6	3.7	Setosa
6.3	7.4	Setosa
11.1	3.5	Versicolor
8.8	3.2	Versicolor
9.4	5.9	Versicolor
8.8	5.8	Virginica
8.4	7.0	Virginica
6.0	5.3	Setosa
9.9	6.9	Setosa
10.3	6.4	Virginica
6.8	4.8	Virginica
7.8	4.3	Virginica
9.5	5.2	Virginica
5.7	5.9	Versicolor
8.9	6.9	Versicolor
7.0	5.0	Virginica
8.7	5.5	Virginica
7.7	4.4	Versicolor
5.9	4.7	Setosa
9.7	7.3	Setosa
9.0	5.3	Versicolor
6.0	5.9	Versicolor
6.5	4.5	Setosa
9.1	4.3	Versicolor
7.9	3.5	Versicolor
9.5	4.5	Versicolor
5.6	6.3	Setosa
9.1	7.3	Setosa
7.6	3.0	Virginica
