sepal.length	sepal.width	petal.length	variety
6.6	7.3	8.0	Versicolor
6.5	4.7	1.9	Setosa
6.6	7.3	5.4	Virginica
9.3	4.8	9.3	Versicolor
6.4	6.3	9.6	Virginica
5.9	6.2	4.8	Versicolor
9.2	5.1	7.4	Versicolor
6.5	4.5	2.1	Setosa
8.5	7.0	4.0	Versicolor
8.5	3.4	5.0	Versicolor
7.2	3.8	4.1	Versicolor
4.9	6.9	6.8	Versicolor
7.0	5.7	8.6	Virginica
9.8	5.7	4.1	Versicolor
7.5	3.6	5.4	Versicolor
6.9	3.6	9.6	Virginica
7.8	4.5	1.2	Setosa
7.6	3.0	6.9	Virginica
6.3	6.0	3.4	Setosa
7.8	2.8	4.4	Versicolor
7.8	4.5	5.4	Setosa
7.7	3.6	8.9	Virginica
10.3	6.9	10.3	Virginica
7.3	5.3	8.1	Virginica
10.1	4.0	7.1	Virginica
10.7	3.6	5.6	Virginica
10.8	4.8	5.2	Versicolor
6.1	2.9	4.1	Versicolor
7.0	4.9	5.2	Versicolor
9.4	7.1	8.5	Virginica
8.0	6.3	6.0	Versicolor
9.6	5.8	5.1	Setosa
8.8	6.0	9.0	Virginica
5.7	5.2	3.1	Setosa
6.3	7.9	5.6	Virginica
7.4	7.2	2.3	Setosa
8.6	3.8	7.2	Versicolor
7.5	3.4	2.6	Setosa
6.2	4.3	9.0	Versicolor
7.1	4.9	9.2	Versicolor
7.3	6.8	6.5	Virginica
9.5	6.5	6.5	Virginica
8.1	5.0	8.1	Versicolor
9.3	4.5	9.0	Virginica
7.6	7.7	3.0	Setosa
6.7	5.5	1.5	Setosa
8.7	2.2	5.5	Versicolor
4.6	6.6	3.0	Setosa
8.8	6.7	8.1	Virginica
10.8	7.4	6.1	Virginica
7.7	5.5	7.0	Versicolor
7.4	5.9	5.7	Setosa
8.5	5.0	3.1	Setosa
9.9	4.8	9.9	Virginica
7.1	4.5	6.4	Virginica
8.6	4.5	4.0	Versicolor
7.0	7.5	5.8	Virginica
11.7	4.8	10.2	Virginica
7.6	7.3	5.4	Setosa
7.9	3.1	3.5	Setosa
9.1	5.9	5.1	Versicolor
7.6	3.5	6.9	Versicolor
5.8	4.7	2.5	Setosa
9.6	7.3	4.0	Setosa
7.4	4.7	3.0	Setosa
6.8	4.1	8.5	Versicolor
6.6	7.0	4.9	Setosa
7.7	4.5	6.8	Virginica
5.9	6.1	1.5	Setosa
6.0	4.7	7.5	Virginica
5.9	6.5	1.8	Setosa
7.5	5.3	4.3	Versicolor
7.1	4.3	4.2	Setosa
8.6	6.0	2.4	Setosa
10.2	5.9	8.2	Versicolor
10.5	4.5	8.7	Virginica
5.7	3.1	4.5	Versicolor
9.8	4.3	5.1	Virginica
7.2	5.0	8.0	Virginica
8.4	5.9	4.3	Versicolor
9.4	6.2	5.0	Versicolor
10.3	3.0	5.9	Versicolor
9.7	6.0	7.2	Virginica
4.4	6.4	5.9	Setosa
5.0	5.2	1.2	Setosa
6.0	4.5	7.3	Virginica
9.4	6.1	6.9	Virginica
6.5	5.9	3.8	Versicolor
8.4	7.5	8.5	Versicolor
7.4	6.7	9.7	Virginica
8.8	2.7	5.4	Virginica
10.5	4.2	7.0	Versicolor
10.2	7.9	3.5	Setosa
8.3	7.9	3.4	Setosa
4.3	6.5	4.6	Setosa
7.4	7.1	4.9	Setosa
5.5	5.4	2.0	Setosa
7.0	4.7	8.6	Versicolor
5.9	5.0	4.4	Setosa
10.2	4.3	8.7	Virginica
7.7	5.4	8.9	Virginica
11.3	5.2	8.4	Virginica
9.7	7.3	6.2	Virginica
7.2	5.1	8.6	Virginica
9.2	4.7	5.3	Setosa
