sepal.length	sepal.width	petal.length	variety
6.9	5.9	3.5	Setosa
8.2	6.8	4.8	Virginica
7.0	5.0	5.3	Setosa
7.4	6.9	4.8	Versicolor
8.7	4.6	7.6	Virginica
10.0	3.5	9.0	Virginica
8.9	7.2	9.0	Versicolor
6.5	5.5	7.5	Versicolor
5.2	6.1	2.0	Setosa
10.1	2.9	6.6	Versicolor
10.6	7.5	8.4	Versicolor
6.0	8.2	2.4	Setosa
5.6	5.0	7.6	Versicolor
9.0	7.4	4.5	Versicolor
6.6	3.3	5.5	Versicolor
8.1	4.2	8.7	Versicolor
7.6	5.8	5.4	Virginica
8.4	6.2	6.0	Setosa
7.7	6.2	2.1	Setosa
8.0	7.5	6.8	Virginica
10.2	6.1	10.9	Virginica
8.0	7.7	7.2	Versicolor
9.6	6.4	5.1	Versicolor
9.5	6.7	6.1	Virginica
8.2	6.0	8.6	Virginica
7.2	6.0	6.3	Virginica
6.2	4.8	4.5	Versicolor
5.6	5.8	1.7	Setosa
8.3	6.2	2.5	Setosa
7.0	4.5	7.0	Versicolor
6.4	3.2	7.8	Virginica
10.0	5.7	6.0	Versicolor
6.6	5.4	3.0	Setosa
9.2	6.6	6.7	Versicolor
8.7	6.7	6.4	Versicolor
9.2	5.0	4.2	Versicolor
5.1	5.2	2.0	Setosa
11.4	8.3	7.9	Virginica
7.0	6.1	5.4	Versicolor
6.1	3.5	6.5	Versicolor
5.9	6.4	1.7	Setosa
5.9	3.6	3.0	Setosa
9.7	4.2	4.5	Versicolor
6.5	2.4	5.3	Versicolor
9.9	4.9	2.3	Setosa
8.4	5.0	5.3	Setosa
11.4	5.2	8.7	Virginica
10.5	5.8	4.6	Versicolor
6.5	3.0	6.7	Virginica
6.1	6.5	4.4	Setosa
7.6	3.0	5.9	Virginica
6.3	4.7	7.1	Versicolor
8.7	6.1	6.1	Virginica
8.0	4.5	3.6	Setosa
6.0	7.5	4.3	Setosa
8.6	6.0	9.9	Virginica
7.3	5.4	9.3	Virginica
8.2	7.2	2.3	Setosa
5.5	4.8	4.3	Versicolor
8.1	7.8	4.1	Setosa
4.9	3.5	4.4	Setosa
7.7	3.8	6.2	Setosa
8.8	3.5	5.9	Setosa
10.7	3.9	7.4	Virginica
8.1	4.5	6.6	Versicolor
8.8	4.7	5.1	Virginica
6.3	7.0	4.9	Setosa
6.5	6.4	8.5	Versicolor
7.7	4.5	6.0	Setosa
7.8	3.5	6.5	Virginica
4.6	4.4	1.4	Setosa
8.7	4.3	7.7	Virginica
9.2	5.9	4.8	Versicolor
8.4	6.1	7.9	Versicolor
9.3	3.9	7.6	Virginica
6.5	6.3	2.8	Setosa
8.2	3.1	7.9	Versicolor
11.2	6.0	8.7	Virginica
8.4	4.5	5.1	Virginica
9.5	6.4	6.7	Versicolor
9.8	4.0	7.0	Virginica
8.9	7.2	3.3	Setosa
10.4	5.1	7.1	Virginica
10.8	4.8	7.9	Versicolor
5.7	6.8	7.6	Versicolor
11.2	6.3	10.2	Virginica
5.7	5.4	6.0	Setosa
10.2	3.4	7.2	Versicolor
8.9	6.9	5.7	Setosa
6.1	7.1	5.0	Setosa
7.3	3.3	9.0	Virginica
7.7	2.5	6.0	Virginica
7.3	6.2	5.9	Versicolor
5.3	6.4	6.4	Setosa
5.1	4.7	2.4	Setosa
6.5	5.1	1.9	Setosa
6.3	4.3	9.1	Virginica
8.9	7.0	5.0	Virginica
6.3	6.5	5.1	Setosa
10.4	6.6	8.0	Virginica
10.5	6.2	9.0	Virginica
9.8	6.2	9.4	Virginica
8.1	7.8	2.0	Setosa
10.0	3.0	5.3	Virginica
5.8	6.1	2.6	Setosa
