petal.length	variety
4.9	Setosa
8.8	Versicolor
7.3	Virginica
6.9	Virginica
8.5	Virginica
10.7	Virginica
10.4	Virginica
6.5	Versicolor
5.7	Virginica
7.9	Versicolor
4.2	Versicolor
5.0	Setosa
7.2	Versicolor
6.6	Versicolor
4.9	Setosa
6.9	Virginica
5.0	Versicolor
4.1	Setosa
7.7	Virginica
7.3	Versicolor
7.7	Versicolor
9.2	Virginica
8.0	Virginica
6.1	Virginica
7.1	Virginica
5.4	Setosa
9.2	Virginica
1.9	Setosa
6.0	Virginica
8.6	Virginica
9.0	Versicolor
9.1	Virginica
10.6	Virginica
6.4	Versicolor
6.8	Virginica
3.5	Setosa
8.8	Virginica
8.8	Versicolor
3.4	Setosa
6.4	Virginica
7.0	Virginica
8.0	Versicolor
6.0	Versicolor
8.9	Virginica
8.6	Virginica
2.2	Setosa
9.2	Versicolor
2.1	Setosa
3.8	Setosa
7.9	Virginica
6.8	Virginica
7.5	Virginica
5.4	Virginica
1.5	Setosa
3.3	Versicolor
9.2	Virginica
6.6	Versicolor
6.1	Versicolor
8.6	Virginica
5.4	Versicolor
3.3	Setosa
5.8	Setosa
10.1	Virginica
8.4	Versicolor
9.1	Versicolor
6.2	Versicolor
7.5	Virginica
3.8	Setosa
3.6	Versicolor
10.2	Virginica
10.8	Virginica
6.3	Virginica
6.9	Virginica
9.6	Virginica
6.4	Versicolor
5.2	Setosa
5.5	Virginica
5.8	Versicolor
2.0	Setosa
10.1	Virginica
6.2	Versicolor
5.4	Setosa
2.9	Setosa
9.0	Versicolor
6.7	Versicolor
4.5	Versicolor
6.1	Virginica
3.0	Setosa
6.9	Versicolor
1.5	Setosa
5.9	Setosa
1.4	Setosa
4.0	Versicolor
1.5	Setosa
9.0	Versicolor
3.3	Setosa
8.5	Virginica
5.4	Setosa
8.5	Versicolor
3.7	Setosa
3.1	Setosa
6.8	Virginica
2.2	Setosa
6.6	Versicolor
8.6	Virginica
