sepal.length	sepal.width	petal.length	variety
5.2	4.7	4.3	Setosa
9.3	5.7	5.6	Virginica
8.9	7.5	3.3	Setosa
6.5	6.3	6.6	Versicolor
10.4	6.3	7.6	Virginica
10.8	4.0	9.0	Virginica
12.4	4.3	10.4	Virginica
6.1	7.9	6.0	Setosa
10.0	4.3	7.5	Versicolor
7.7	3.4	7.3	Versicolor
6.5	4.3	5.8	Versicolor
8.2	3.6	7.6	Virginica
8.8	7.4	10.1	Virginica
9.9	6.7	4.0	Setosa
9.3	7.2	4.5	Setosa
6.5	4.0	6.1	Setosa
6.5	4.6	3.9	Setosa
9.5	6.7	6.5	Versicolor
11.7	7.1	10.1	Virginica
5.7	7.3	5.1	Versicolor
6.9	6.9	4.2	Setosa
7.6	5.7	3.4	Setosa
8.1	7.8	2.9	Setosa
6.5	3.8	3.4	Setosa
9.5	5.4	6.5	Versicolor
7.9	4.5	8.5	Virginica
6.6	5.1	2.5	Setosa
4.8	3.9	3.6	Setosa
8.2	5.0	6.0	Virginica
11.2	7.6	5.9	Versicolor
5.5	5.5	5.3	Setosa
10.5	5.7	7.1	Versicolor
6.7	6.3	3.2	Setosa
10.2	6.3	5.3	Virginica
5.5	7.2	3.4	Setosa
4.8	7.4	5.4	Setosa
9.2	6.8	9.7	Virginica
8.2	3.5	2.0	Setosa
10.7	5.5	7.3	Virginica
8.4	3.2	5.0	Versicolor
5.7	3.9	6.2	Versicolor
7.3	6.3	6.4	Versicolor
7.5	5.5	7.0	Versicolor
10.4	4.7	6.8	Virginica
5.9	6.4	1.7	Setosa
8.6	6.0	7.4	Virginica
6.3	5.8	9.6	Virginica
8.5	5.5	9.2	Virginica
8.8	6.2	8.4	Versicolor
6.3	6.4	7.6	Virginica
6.9	4.1	6.5	Virginica
6.4	5.5	1.4	Setosa
6.2	8.4	6.0	Setosa
6.9	5.4	5.4	Setosa
11.2	3.5	7.5	Versicolor
8.8	3.2	7.4	Virginica
9.1	4.5	7.5	Versicolor
7.1	6.8	7.5	Versicolor
6.5	7.0	7.5	Versicolor
7.9	7.5	4.2	Versicolor
10.3	6.2	8.1	Virginica
10.1	5.5	6.6	Virginica
5.6	6.5	4.4	Setosa
11.7	4.6	10.9	Virginica
7.7	3.9	7.9	Virginica
7.4	7.0	8.5	Versicolor
7.9	3.3	9.6	Virginica
6.4	6.1	3.0	Setosa
7.2	4.8	7.0	Versicolor
8.0	3.9	2.5	Setosa
6.6	6.5	4.9	Versicolor
10.9	6.6	8.6	Virginica
5.5	6.4	4.7	Versicolor
5.5	6.5	1.6	Setosa
7.3	2.6	4.5	Versicolor
5.3	7.5	2.4	Setosa
8.1	6.9	8.2	Versicolor
10.6	4.9	9.1	Versicolor
8.9	3.6	5.5	Setosa
7.7	7.5	6.2	Virginica
6.9	7.3	9.1	Virginica
9.1	3.1	2.5	Setosa
7.7	4.6	5.0	Versicolor
6.6	4.1	5.6	Virginica
7.9	6.7	5.8	Setosa
9.0	7.5	2.3	Setosa
6.7	7.5	8.7	Versicolor
8.2	2.7	7.4	Versicolor
9.9	4.2	8.3	Versicolor
6.8	4.3	6.1	Virginica
5.9	7.5	6.6	Virginica
5.7	7.1	1.5	Setosa
10.7	5.8	10.7	Virginica
6.6	4.0	4.6	Versicolor
8.5	4.2	1.7	Setosa
10.3	4.8	9.5	Virginica
8.6	5.4	4.6	Versicolor
7.1	3.5	4.4	Versicolor
10.9	7.7	10.2	Virginica
9.1	7.8	5.5	Setosa
5.9	4.9	3.8	Setosa
10.5	6.5	6.5	Virginica
9.1	6.8	6.2	Versicolor
6.3	7.2	6.6	Versicolor
9.6	8.0	4.9	Setosa
