petal.width	variety
1.8	Versicolor
2.6	Versicolor
3.9	Virginica
1.3	Versicolor
4.1	Virginica
3.5	Versicolor
5.2	Versicolor
4.8	Virginica
4.3	Versicolor
4.2	Setosa
4.1	Setosa
2.8	Virginica
3.7	Setosa
5.4	Versicolor
4.3	Versicolor
1.5	Versicolor
3.2	Virginica
3.2	Versicolor
4.1	Virginica
5.1	Versicolor
6.6	Virginica
3.9	Virginica
2.8	Versicolor
3.3	Versicolor
2.7	Setosa
4.8	Versicolor
1.4	Versicolor
2.3	Virginica
4.1	Virginica
5.7	Versicolor
1.4	Setosa
4.5	Versicolor
6.3	Virginica
2.7	Setosa
5.5	Versicolor
6.8	Virginica
2.4	Virginica
2.6	Virginica
1.0	Versicolor
6.0	Versicolor
5.5	Versicolor
4.9	Virginica
3.8	Virginica
3.5	Versicolor
4.3	Versicolor
5.2	Virginica
5.3	Versicolor
2.5	Setosa
5.0	Virginica
3.8	Virginica
3.2	Setosa
4.7	Setosa
3.1	Setosa
3.9	Versicolor
1.3	Versicolor
3.6	Setosa
4.7	Setosa
5.0	Virginica
1.3	Versicolor
1.7	Setosa
3.0	Versicolor
4.4	Versicolor
4.3	Setosa
4.6	Setosa
5.3	Virginica
2.2	Setosa
1.4	Setosa
4.5	Versicolor
5.9	Virginica
4.9	Versicolor
5.3	Virginica
4.0	Virginica
1.8	Virginica
2.1	Setosa
2.8	Virginica
5.5	Versicolor
4.3	Setosa
3.2	Setosa
1.5	Virginica
4.3	Virginica
2.8	Versicolor
1.7	Setosa
3.0	Versicolor
1.6	Versicolor
5.8	Virginica
0.7	Setosa
1.2	Setosa
3.7	Setosa
2.2	Virginica
5.2	Versicolor
2.3	Virginica
2.5	Versicolor
3.7	Versicolor
6.5	Virginica
3.5	Versicolor
4.2	Setosa
6.1	Virginica
4.0	Versicolor
1.3	Setosa
5.2	Virginica
2.5	Versicolor
1.8	Virginica
3.3	Versicolor
3.2	Setosa
3.7	Setosa
