sepal.width	petal.length	variety
6.3	5.1	Versicolor
2.5	6.0	Virginica
6.0	3.4	Setosa
6.8	9.2	Versicolor
6.8	7.2	Versicolor
5.6	2.5	Setosa
4.3	4.9	Virginica
6.0	5.4	Setosa
3.9	3.1	Setosa
6.7	4.4	Setosa
2.0	6.0	Versicolor
3.7	6.0	Setosa
6.3	1.8	Setosa
5.7	7.6	Virginica
4.8	5.7	Setosa
6.8	7.5	Versicolor
4.9	5.8	Versicolor
7.0	5.7	Virginica
2.3	4.8	Versicolor
6.7	7.6	Versicolor
4.7	2.0	Setosa
3.6	5.1	Setosa
6.0	1.4	Setosa
5.9	8.3	Versicolor
5.0	5.5	Versicolor
6.7	5.8	Setosa
5.8	3.6	Setosa
5.7	6.9	Versicolor
8.4	1.5	Setosa
4.3	6.6	Versicolor
5.1	5.1	Virginica
2.8	7.6	Virginica
6.6	7.5	Virginica
3.9	4.0	Setosa
2.2	5.0	Versicolor
5.0	8.8	Virginica
3.5	7.4	Versicolor
3.7	7.1	Virginica
2.5	8.5	Virginica
4.5	7.6	Versicolor
4.0	5.5	Versicolor
5.9	7.3	Versicolor
5.7	4.4	Setosa
3.2	5.7	Setosa
5.8	8.4	Virginica
5.0	6.6	Virginica
3.7	5.3	Setosa
6.3	5.7	Virginica
4.5	2.6	Setosa
7.5	5.4	Setosa
6.5	8.5	Virginica
7.6	4.0	Setosa
5.3	5.6	Virginica
7.2	10.0	Virginica
3.9	7.0	Versicolor
2.5	6.4	Versicolor
4.2	4.6	Versicolor
6.8	6.0	Setosa
6.4	6.2	Versicolor
2.4	4.2	Versicolor
6.4	2.9	Setosa
6.3	10.2	Virginica
3.2	5.4	Versicolor
3.9	6.6	Versicolor
6.4	5.6	Virginica
3.5	3.3	Setosa
7.7	6.1	Virginica
6.5	7.5	Versicolor
3.7	7.5	Versicolor
5.9	2.5	Setosa
6.4	2.9	Setosa
4.4	4.9	Setosa
7.0	6.8	Virginica
5.1	8.4	Versicolor
5.1	7.9	Versicolor
6.8	6.0	Versicolor
5.7	8.9	Virginica
6.0	3.3	Setosa
6.5	7.1	Virginica
6.4	4.3	Versicolor
5.5	8.1	Versicolor
4.5	6.6	Virginica
3.5	6.9	Virginica
3.1	7.5	Versicolor
5.8	8.6	Virginica
5.2	6.1	Setosa
5.6	1.9	Setosa
7.4	6.8	Virginica
5.0	9.5	Virginica
3.9	3.2	Setosa
5.1	1.9	Setosa
3.4	3.9	Setosa
4.3	9.1	Virginica
5.5	6.2	Versicolor
3.1	5.7	Versicolor
6.5	6.5	Versicolor
3.6	9.4	Virginica
4.7	5.3	Virginica
7.0	9.7	Virginica
4.7	5.2	Versicolor
3.0	5.0	Versicolor
5.9	5.0	Versicolor
3.8	8.6	Virginica
7.7	6.2	Virginica
7.6	6.0	Setosa
