petal.length	variety
8.4	Virginica
5.7	Versicolor
4.5	Versicolor
4.9	Versicolor
6.8	Versicolor
10.9	Virginica
2.9	Setosa
2.0	Setosa
5.9	Virginica
5.2	Virginica
6.1	Virginica
9.3	Virginica
5.5	Versicolor
7.7	Versicolor
2.2	Setosa
5.4	Setosa
5.5	Virginica
3.7	Setosa
4.9	Setosa
8.7	Virginica
9.5	Versicolor
7.5	Virginica
4.5	Setosa
7.1	Versicolor
7.3	Versicolor
2.7	Setosa
8.1	Versicolor
3.2	Setosa
7.2	Versicolor
2.9	Setosa
5.4	Versicolor
7.1	Virginica
5.1	Setosa
5.3	Virginica
3.4	Setosa
3.4	Setosa
4.7	Versicolor
3.3	Setosa
5.2	Versicolor
8.2	Virginica
9.0	Virginica
8.0	Versicolor
10.4	Virginica
8.6	Versicolor
2.9	Setosa
6.9	Versicolor
8.1	Virginica
3.6	Setosa
6.7	Versicolor
8.1	Virginica
5.6	Versicolor
8.2	Versicolor
3.2	Setosa
3.1	Setosa
1.4	Setosa
4.0	Setosa
5.3	Versicolor
2.5	Setosa
6.7	Versicolor
7.6	Virginica
5.5	Setosa
6.4	Versicolor
5.0	Setosa
9.6	Virginica
8.7	Virginica
2.1	Setosa
1.3	Setosa
7.6	Virginica
8.1	Virginica
6.1	Virginica
7.3	Virginica
8.6	Virginica
4.4	Setosa
5.5	Virginica
6.1	Setosa
6.3	Versicolor
8.5	Virginica
2.2	Setosa
2.3	Setosa
9.3	Versicolor
10.2	Virginica
9.7	Virginica
8.1	Virginica
8.7	Versicolor
7.5	Versicolor
5.5	Versicolor
9.6	Virginica
6.1	Virginica
10.8	Virginica
7.3	Virginica
5.3	Setosa
6.9	Versicolor
7.5	Versicolor
9.3	Virginica
5.5	Setosa
9.1	Virginica
5.8	Setosa
8.0	Versicolor
8.0	Versicolor
9.5	Virginica
4.6	Versicolor
5.0	Setosa
5.4	Setosa
6.0	Versicolor
5.5	Versicolor
