sepal.length	sepal.width	variety
7.7	7.3	Virginica
8.8	6.3	Versicolor
8.9	5.0	Virginica
8.9	6.8	Virginica
9.0	5.1	Versicolor
8.8	6.7	Virginica
6.6	2.9	Versicolor
8.6	8.0	Setosa
5.5	5.9	Versicolor
10.2	5.5	Virginica
9.2	7.4	Virginica
7.9	5.2	Virginica
8.2	7.0	Virginica
7.1	7.3	Setosa
5.6	4.9	Setosa
7.7	5.1	Setosa
8.0	5.4	Versicolor
5.9	5.4	Setosa
6.2	3.8	Versicolor
8.5	5.5	Virginica
7.4	4.5	Versicolor
7.9	5.6	Setosa
9.2	3.8	Virginica
4.8	5.5	Setosa
6.7	5.9	Versicolor
8.9	5.7	Virginica
7.6	3.7	Setosa
5.9	3.0	Versicolor
5.1	6.8	Setosa
8.6	4.3	Setosa
6.4	4.2	Versicolor
8.9	4.6	Setosa
9.3	4.6	Versicolor
9.5	2.2	Virginica
9.8	5.9	Virginica
8.3	7.4	Setosa
7.6	6.5	Versicolor
7.6	7.0	Versicolor
7.8	6.0	Setosa
10.7	6.5	Virginica
5.3	4.6	Setosa
7.5	6.5	Setosa
9.0	5.5	Setosa
7.2	6.3	Setosa
9.0	5.9	Versicolor
10.1	6.2	Versicolor
9.5	3.2	Versicolor
7.2	6.4	Versicolor
6.3	2.3	Versicolor
8.4	6.5	Setosa
9.7	4.0	Setosa
6.7	6.0	Virginica
10.4	3.8	Virginica
7.7	7.2	Virginica
10.0	4.5	Versicolor
6.6	3.7	Setosa
8.8	3.8	Virginica
10.7	4.1	Virginica
9.1	3.5	Virginica
7.5	4.7	Setosa
7.9	4.9	Setosa
9.4	5.0	Virginica
8.1	5.5	Setosa
9.6	6.4	Versicolor
5.5	5.0	Setosa
5.8	6.4	Setosa
10.1	5.0	Versicolor
6.5	4.7	Virginica
4.4	5.7	Setosa
6.5	6.0	Versicolor
7.5	6.5	Virginica
5.6	7.6	Setosa
8.7	3.6	Versicolor
10.3	5.5	Versicolor
9.5	4.4	Versicolor
9.7	3.7	Versicolor
8.1	7.8	Setosa
9.3	2.8	Versicolor
9.2	7.7	Setosa
8.3	7.5	Setosa
10.1	6.8	Versicolor
7.9	5.3	Virginica
6.9	3.9	Setosa
7.8	6.0	Virginica
6.9	2.9	Versicolor
11.2	3.6	Virginica
7.8	5.7	Versicolor
9.0	7.7	Versicolor
10.7	5.1	Versicolor
7.0	6.4	Setosa
10.1	5.0	Versicolor
7.3	8.2	Setosa
6.8	2.7	Virginica
7.7	7.6	Virginica
7.0	5.2	Setosa
7.7	3.2	Setosa
7.6	4.5	Virginica
8.5	5.1	Setosa
9.2	8.4	Setosa
8.5	7.4	Setosa
7.6	4.9	Versicolor
9.2	3.6	Versicolor
6.5	4.8	Setosa
6.1	6.6	Virginica
5.9	5.4	Setosa
