petal.length	variety
5.9	Setosa
1.3	Setosa
4.5	Setosa
4.0	Setosa
7.9	Versicolor
5.5	Versicolor
8.0	Versicolor
7.6	Versicolor
1.5	Setosa
7.3	Versicolor
3.0	Setosa
4.1	Setosa
8.8	Versicolor
7.6	Virginica
7.3	Versicolor
7.2	Versicolor
8.6	Virginica
7.6	Versicolor
4.5	Virginica
4.9	Setosa
5.5	Setosa
5.8	Virginica
4.5	Versicolor
6.3	Versicolor
4.2	Setosa
9.3	Virginica
6.0	Virginica
4.7	Setosa
6.3	Versicolor
2.7	Setosa
2.4	Setosa
5.7	Setosa
10.1	Virginica
1.4	Setosa
3.0	Setosa
7.7	Virginica
5.1	Virginica
5.6	Virginica
7.4	Virginica
6.2	Virginica
5.8	Setosa
2.8	Setosa
10.4	Virginica
1.9	Setosa
6.2	Versicolor
7.5	Virginica
5.4	Setosa
10.6	Virginica
2.6	Setosa
2.4	Setosa
5.8	Virginica
4.3	Versicolor
7.7	Versicolor
6.0	Virginica
6.4	Virginica
4.5	Setosa
3.1	Setosa
6.1	Setosa
7.1	Virginica
8.7	Versicolor
6.9	Virginica
5.9	Versicolor
5.7	Versicolor
5.7	Virginica
10.6	Virginica
3.5	Setosa
10.8	Virginica
2.9	Setosa
3.2	Setosa
1.6	Setosa
3.8	Versicolor
3.3	Setosa
9.0	Versicolor
9.6	Virginica
6.9	Versicolor
8.0	Versicolor
7.0	Virginica
2.4	Setosa
7.9	Versicolor
6.6	Virginica
6.3	Virginica
6.5	Versicolor
3.4	Setosa
3.4	Setosa
7.9	Virginica
7.5	Versicolor
9.6	Virginica
8.1	Versicolor
3.3	Setosa
8.5	Virginica
7.1	Virginica
7.7	Versicolor
6.9	Versicolor
8.6	Virginica
10.1	Virginica
5.9	Setosa
7.2	Virginica
5.0	Setosa
9.6	Virginica
2.2	Setosa
4.7	Versicolor
10.7	Virginica
6.0	Versicolor
5.0	Versicolor
6.1	Versicolor
