sepal.length	sepal.width	variety
7.3	4.9	Virginica
8.6	4.9	Setosa
5.3	5.1	Setosa
7.5	4.9	Setosa
9.5	2.7	Virginica
6.0	6.7	Versicolor
10.9	7.3	Virginica
9.0	4.4	Versicolor
8.8	5.8	Versicolor
9.2	4.1	Versicolor
10.4	4.6	Virginica
10.5	6.5	Virginica
8.1	7.3	Versicolor
4.8	5.0	Setosa
6.0	2.6	Versicolor
7.6	2.8	Versicolor
7.7	6.9	Setosa
9.3	4.2	Versicolor
10.2	3.8	Virginica
10.2	5.0	Versicolor
4.8	5.9	Setosa
6.1	6.3	Setosa
8.6	7.5	Virginica
9.3	4.5	Virginica
7.2	4.1	Virginica
7.8	5.7	Virginica
10.5	5.4	Versicolor
9.2	3.8	Versicolor
7.3	4.6	Versicolor
10.2	3.3	Versicolor
7.2	2.5	Virginica
7.6	4.3	Virginica
8.0	5.3	Versicolor
9.7	7.4	Setosa
8.4	4.0	Virginica
8.1	3.9	Versicolor
11.2	5.3	Virginica
5.8	5.5	Setosa
7.7	3.1	Versicolor
9.4	6.6	Virginica
6.8	3.7	Versicolor
5.9	4.4	Setosa
5.1	6.8	Setosa
6.1	7.0	Versicolor
10.5	3.2	Virginica
6.0	6.8	Setosa
7.5	3.0	Versicolor
7.4	7.1	Setosa
9.8	7.8	Versicolor
9.2	3.5	Virginica
6.5	3.9	Versicolor
5.1	5.6	Setosa
9.2	7.7	Setosa
9.4	4.7	Virginica
11.2	5.8	Virginica
7.2	3.6	Versicolor
6.1	5.6	Setosa
7.9	4.3	Virginica
10.9	3.8	Virginica
9.3	6.7	Setosa
9.6	5.5	Virginica
12.2	7.0	Virginica
10.0	3.2	Versicolor
9.4	3.7	Versicolor
7.4	3.4	Setosa
7.9	5.1	Setosa
7.0	4.0	Setosa
5.7	7.7	Setosa
7.3	5.3	Virginica
8.5	2.5	Versicolor
5.6	5.0	Setosa
4.4	7.0	Setosa
12.4	7.8	Virginica
9.7	7.5	Setosa
6.4	2.9	Versicolor
7.6	7.5	Virginica
6.4	6.5	Virginica
8.7	6.0	Virginica
7.7	5.9	Versicolor
6.1	7.5	Versicolor
4.9	4.6	Setosa
9.3	5.2	Virginica
7.1	4.5	Versicolor
9.3	3.5	Virginica
9.3	6.9	Virginica
7.8	3.8	Virginica
7.2	7.4	Versicolor
6.7	5.6	Setosa
8.3	2.5	Versicolor
8.3	5.4	Setosa
6.1	5.5	Setosa
10.7	7.9	Virginica
8.4	4.1	Virginica
9.7	7.7	Virginica
8.1	3.9	Versicolor
9.0	3.3	Setosa
7.9	5.9	Versicolor
8.5	7.2	Setosa
8.3	5.4	Virginica
6.6	5.5	Versicolor
8.1	8.2	Setosa
6.4	5.0	Setosa
7.0	6.5	Setosa
6.0	2.3	Versicolor
10.4	4.2	Virginica
