sepal.width	variety
3.6	Virginica
6.7	Setosa
6.5	Virginica
3.3	Versicolor
6.7	Virginica
6.4	Versicolor
7.2	Versicolor
7.7	Setosa
2.8	Virginica
7.9	Setosa
3.4	Versicolor
6.5	Versicolor
7.5	Setosa
7.0	Versicolor
7.6	Virginica
7.5	Setosa
4.9	Virginica
7.3	Virginica
3.5	Versicolor
4.0	Setosa
6.8	Virginica
5.3	Setosa
7.2	Versicolor
6.3	Virginica
5.8	Setosa
6.9	Setosa
4.5	Setosa
7.4	Setosa
6.5	Versicolor
3.7	Setosa
3.7	Setosa
7.3	Setosa
6.2	Versicolor
5.6	Virginica
6.0	Versicolor
3.9	Setosa
3.5	Versicolor
4.3	Virginica
7.7	Versicolor
5.1	Versicolor
3.5	Virginica
4.4	Versicolor
5.7	Setosa
5.8	Versicolor
4.3	Versicolor
5.3	Virginica
4.7	Virginica
5.5	Virginica
7.4	Versicolor
3.7	Versicolor
6.5	Virginica
3.9	Versicolor
3.9	Setosa
4.9	Setosa
7.4	Setosa
6.2	Virginica
5.1	Setosa
7.6	Virginica
3.1	Versicolor
6.9	Versicolor
4.3	Versicolor
6.3	Versicolor
6.4	Setosa
5.8	Virginica
4.5	Virginica
2.3	Versicolor
3.9	Versicolor
5.8	Virginica
4.0	Virginica
6.1	Setosa
4.3	Versicolor
3.5	Virginica
7.4	Setosa
4.7	Setosa
4.4	Virginica
2.9	Versicolor
6.4	Versicolor
5.7	Virginica
6.7	Setosa
6.1	Virginica
6.7	Versicolor
6.5	Virginica
7.3	Versicolor
5.2	Virginica
5.5	Versicolor
5.1	Versicolor
4.5	Versicolor
4.8	Setosa
3.0	Setosa
7.0	Virginica
6.3	Setosa
5.0	Virginica
6.1	Versicolor
7.3	Virginica
3.0	Virginica
4.5	Virginica
7.7	Versicolor
4.6	Virginica
8.1	Setosa
3.4	Versicolor
3.5	Setosa
7.0	Versicolor
6.2	Setosa
6.4	Virginica
3.7	Virginica
