petal.length	petal.width	variety
2.0	3.2	Setosa
3.3	5.0	Versicolor
6.3	5.1	Versicolor
5.9	2.2	Setosa
7.4	2.0	Virginica
7.0	4.5	Versicolor
2.5	2.7	Setosa
6.2	4.5	Virginica
5.0	3.4	Setosa
8.4	6.8	Virginica
1.2	0.2	Setosa
8.4	3.0	Versicolor
7.0	2.5	Versicolor
5.6	4.4	Virginica
9.5	4.6	Virginica
1.9	0.2	Setosa
4.9	0.7	Setosa
8.3	2.1	Virginica
5.3	4.3	Versicolor
5.5	5.3	Versicolor
9.0	1.7	Virginica
5.1	1.5	Versicolor
6.5	3.8	Virginica
4.0	1.2	Setosa
5.0	2.2	Setosa
6.0	4.0	Versicolor
3.9	1.8	Setosa
8.7	1.9	Versicolor
3.0	4.1	Setosa
4.6	2.0	Versicolor
6.1	0.4	Setosa
8.3	6.3	Virginica
7.2	5.5	Versicolor
5.5	2.8	Versicolor
6.9	4.1	Virginica
10.1	5.1	Virginica
2.9	4.4	Setosa
4.9	0.3	Setosa
2.9	1.2	Setosa
10.0	4.8	Virginica
7.8	2.4	Virginica
8.6	5.3	Virginica
4.1	0.2	Setosa
6.2	4.9	Versicolor
8.9	4.7	Versicolor
5.2	4.4	Setosa
9.3	1.4	Versicolor
4.9	2.4	Versicolor
4.5	4.7	Setosa
7.4	1.4	Versicolor
4.2	3.8	Versicolor
5.6	1.9	Virginica
5.2	3.2	Setosa
5.6	2.2	Setosa
7.9	4.1	Virginica
8.0	3.0	Versicolor
5.8	0.7	Setosa
4.1	4.2	Setosa
5.9	0.6	Setosa
5.9	4.9	Versicolor
7.5	2.0	Versicolor
4.0	5.5	Versicolor
6.7	1.5	Versicolor
9.4	6.8	Virginica
7.3	2.8	Virginica
7.9	5.5	Virginica
1.4	0.7	Setosa
5.5	3.0	Virginica
7.5	3.3	Virginica
11.2	3.7	Virginica
5.6	4.4	Versicolor
7.0	2.7	Versicolor
7.4	4.8	Virginica
7.3	4.3	Versicolor
1.3	1.2	Setosa
8.5	3.0	Virginica
5.9	2.8	Setosa
9.2	6.5	Virginica
4.8	2.9	Setosa
5.9	3.7	Setosa
8.4	4.5	Versicolor
6.4	1.8	Virginica
9.8	5.8	Virginica
7.6	3.5	Virginica
5.6	3.3	Versicolor
3.8	3.3	Setosa
7.1	3.9	Virginica
9.6	4.2	Virginica
3.5	3.9	Setosa
5.7	4.8	Virginica
8.5	3.5	Virginica
5.0	5.3	Versicolor
9.2	5.1	Versicolor
2.8	0.2	Setosa
10.2	6.8	Virginica
5.4	2.2	Setosa
6.7	2.2	Versicolor
2.0	2.6	Setosa
4.2	2.3	Setosa
8.6	1.9	Virginica
5.6	5.3	Virginica
1.5	1.7	Setosa
4.7	4.7	Setosa
6.6	3.4	Virginica
8.1	2.8	Versicolor
